"","Account","Date","month","day","year","Day of Week","Weekday","hour","Peakhour","kWh"
"103",999999999,2014-04-13,4,13,2014,0,0,0,0,2.82481767958961
"4111",999999999,2014-04-13,4,13,2014,0,0,1,0,1.31241363537265
"8119",999999999,2014-04-13,4,13,2014,0,0,2,0,-0.199990408844315
"12127",999999999,2014-04-13,4,13,2014,0,0,3,0,-1.71239445306128
"16135",999999999,2014-04-13,4,13,2014,0,0,4,0,-3.22479849727824
"20143",999999999,2014-04-13,4,13,2014,0,0,5,0,-4.73720254149521
"24151",999999999,2014-04-13,4,13,2014,0,0,6,0,-6.24960658571217
"28159",999999999,2014-04-13,4,13,2014,0,0,7,1,79.828972703428
"32167",999999999,2014-04-13,4,13,2014,0,0,8,1,78.316568659211
"36175",999999999,2014-04-13,4,13,2014,0,0,9,1,76.8041646149941
"40183",999999999,2014-04-13,4,13,2014,0,0,10,1,75.2917605707771
"44191",999999999,2014-04-13,4,13,2014,0,0,11,1,73.7793565265602
"48199",999999999,2014-04-13,4,13,2014,0,0,12,1,72.2669524823432
"52207",999999999,2014-04-13,4,13,2014,0,0,13,1,70.7545484381262
"56215",999999999,2014-04-13,4,13,2014,0,0,14,1,69.2421443939093
"60223",999999999,2014-04-13,4,13,2014,0,0,15,1,67.7297403496923
"64231",999999999,2014-04-13,4,13,2014,0,0,16,1,66.2173363054753
"68239",999999999,2014-04-13,4,13,2014,0,0,17,1,64.7049322612584
"72247",999999999,2014-04-13,4,13,2014,0,0,18,1,63.1925282170414
"76255",999999999,2014-04-13,4,13,2014,0,0,19,1,61.6801241728244
"80263",999999999,2014-04-13,4,13,2014,0,0,20,0,-27.4232632047497
"84271",999999999,2014-04-13,4,13,2014,0,0,21,0,-28.9356672489666
"88279",999999999,2014-04-13,4,13,2014,0,0,22,0,-30.4480712931836
"92287",999999999,2014-04-13,4,13,2014,0,0,23,0,-31.9604753374006
"104",999999999,2014-04-14,4,14,2014,1,1,0,0,70.3823058513226
"4112",999999999,2014-04-14,4,14,2014,1,1,1,0,68.8699018071056
"8120",999999999,2014-04-14,4,14,2014,1,1,2,0,67.3574977628887
"12128",999999999,2014-04-14,4,14,2014,1,1,3,0,65.8450937186717
"16136",999999999,2014-04-14,4,14,2014,1,1,4,0,64.3326896744547
"20144",999999999,2014-04-14,4,14,2014,1,1,5,0,62.8202856302378
"24152",999999999,2014-04-14,4,14,2014,1,1,6,0,61.3078815860208
"68240",999999999,2014-04-14,4,14,2014,1,1,17,1,132.262420432991
"72248",999999999,2014-04-14,4,14,2014,1,1,18,1,130.750016388774
"76256",999999999,2014-04-14,4,14,2014,1,1,19,1,129.237612344557
"80264",999999999,2014-04-14,4,14,2014,1,1,20,0,40.1342249669833
"84272",999999999,2014-04-14,4,14,2014,1,1,21,0,38.6218209227663
"88280",999999999,2014-04-14,4,14,2014,1,1,22,0,37.1094168785494
"92288",999999999,2014-04-14,4,14,2014,1,1,23,0,35.5970128343324
"105",999999999,2014-04-15,4,15,2014,2,1,0,0,69.9575556868804
"4113",999999999,2014-04-15,4,15,2014,2,1,1,0,68.4451516426634
"8121",999999999,2014-04-15,4,15,2014,2,1,2,0,66.9327475984464
"12129",999999999,2014-04-15,4,15,2014,2,1,3,0,65.4203435542295
"16137",999999999,2014-04-15,4,15,2014,2,1,4,0,63.9079395100125
"20145",999999999,2014-04-15,4,15,2014,2,1,5,0,62.3955354657955
"24153",999999999,2014-04-15,4,15,2014,2,1,6,0,60.8831314215786
"72249",999999999,2014-04-15,4,15,2014,2,1,18,1,130.325266224332
"76257",999999999,2014-04-15,4,15,2014,2,1,19,1,128.812862180115
"80265",999999999,2014-04-15,4,15,2014,2,1,20,0,39.7094748025411
"84273",999999999,2014-04-15,4,15,2014,2,1,21,0,38.1970707583241
"88281",999999999,2014-04-15,4,15,2014,2,1,22,0,36.6846667141072
"92289",999999999,2014-04-15,4,15,2014,2,1,23,0,35.1722626698902
"106",999999999,2014-04-16,4,16,2014,3,1,0,0,69.5328055224381
"4114",999999999,2014-04-16,4,16,2014,3,1,1,0,68.0204014782212
"8122",999999999,2014-04-16,4,16,2014,3,1,2,0,66.5079974340042
"12130",999999999,2014-04-16,4,16,2014,3,1,3,0,64.9955933897872
"16138",999999999,2014-04-16,4,16,2014,3,1,4,0,63.4831893455703
"20146",999999999,2014-04-16,4,16,2014,3,1,5,0,61.9707853013533
"72250",999999999,2014-04-16,4,16,2014,3,1,18,1,129.90051605989
"80266",999999999,2014-04-16,4,16,2014,3,1,20,0,39.2847246380989
"84274",999999999,2014-04-16,4,16,2014,3,1,21,0,37.7723205938819
"88282",999999999,2014-04-16,4,16,2014,3,1,22,0,36.2599165496649
"92290",999999999,2014-04-16,4,16,2014,3,1,23,0,34.747512505448
"107",999999999,2014-04-17,4,17,2014,4,1,0,0,69.1080553579959
"4115",999999999,2014-04-17,4,17,2014,4,1,1,0,67.5956513137789
"8123",999999999,2014-04-17,4,17,2014,4,1,2,0,66.083247269562
"12131",999999999,2014-04-17,4,17,2014,4,1,3,0,64.570843225345
"16139",999999999,2014-04-17,4,17,2014,4,1,4,0,63.0584391811281
"20147",999999999,2014-04-17,4,17,2014,4,1,5,0,61.5460351369111
"68243",999999999,2014-04-17,4,17,2014,4,1,17,1,130.988169939665
"72251",999999999,2014-04-17,4,17,2014,4,1,18,1,129.475765895448
"76259",999999999,2014-04-17,4,17,2014,4,1,19,1,127.963361851231
"80267",999999999,2014-04-17,4,17,2014,4,1,20,0,38.8599744736566
"84275",999999999,2014-04-17,4,17,2014,4,1,21,0,37.3475704294397
"88283",999999999,2014-04-17,4,17,2014,4,1,22,0,35.8351663852227
"92291",999999999,2014-04-17,4,17,2014,4,1,23,0,34.3227623410057
"108",999999999,2014-04-18,4,18,2014,5,1,0,0,68.6833051936119
"4116",999999999,2014-04-18,4,18,2014,5,1,1,0,67.1709011493949
"8124",999999999,2014-04-18,4,18,2014,5,1,2,0,65.658497105178
"12132",999999999,2014-04-18,4,18,2014,5,1,3,0,64.146093060961
"16140",999999999,2014-04-18,4,18,2014,5,1,4,0,62.633689016744
"20148",999999999,2014-04-18,4,18,2014,5,1,5,0,61.1212849725271
"60228",999999999,2014-04-18,4,18,2014,5,1,15,1,133.588227863715
"64236",999999999,2014-04-18,4,18,2014,5,1,16,1,132.075823819498
"68244",999999999,2014-04-18,4,18,2014,5,1,17,1,130.563419775281
"72252",999999999,2014-04-18,4,18,2014,5,1,18,1,129.051015731064
"76260",999999999,2014-04-18,4,18,2014,5,1,19,1,127.538611686847
"80268",999999999,2014-04-18,4,18,2014,5,1,20,0,38.4352243092726
"84276",999999999,2014-04-18,4,18,2014,5,1,21,0,36.9228202650556
"88284",999999999,2014-04-18,4,18,2014,5,1,22,0,35.4104162208387
"92292",999999999,2014-04-18,4,18,2014,5,1,23,0,33.8980121766217
"109",999999999,2014-04-19,4,19,2014,6,0,0,0,0.276316692936234
"4117",999999999,2014-04-19,4,19,2014,6,0,1,0,-1.23608735128073
"8125",999999999,2014-04-19,4,19,2014,6,0,2,0,-2.74849139549769
"12133",999999999,2014-04-19,4,19,2014,6,0,3,0,-4.26089543971466
"16141",999999999,2014-04-19,4,19,2014,6,0,4,0,-5.77329948393162
"20149",999999999,2014-04-19,4,19,2014,6,0,5,0,-7.28570352814859
"24157",999999999,2014-04-19,4,19,2014,6,0,6,0,-8.79810757236555
"28165",999999999,2014-04-19,4,19,2014,6,0,7,1,77.2804717167746
"32173",999999999,2014-04-19,4,19,2014,6,0,8,1,75.7680676725577
"36181",999999999,2014-04-19,4,19,2014,6,0,9,1,74.2556636283407
"40189",999999999,2014-04-19,4,19,2014,6,0,10,1,72.7432595841237
"44197",999999999,2014-04-19,4,19,2014,6,0,11,1,71.2308555399068
"48205",999999999,2014-04-19,4,19,2014,6,0,12,1,69.7184514956898
"52213",999999999,2014-04-19,4,19,2014,6,0,13,1,68.2060474514728
"56221",999999999,2014-04-19,4,19,2014,6,0,14,1,66.6936434072559
"60229",999999999,2014-04-19,4,19,2014,6,0,15,1,65.1812393630389
"64237",999999999,2014-04-19,4,19,2014,6,0,16,1,63.6688353188219
"68245",999999999,2014-04-19,4,19,2014,6,0,17,1,62.156431274605
"72253",999999999,2014-04-19,4,19,2014,6,0,18,1,60.644027230388
"76261",999999999,2014-04-19,4,19,2014,6,0,19,1,59.1316231861711
"80269",999999999,2014-04-19,4,19,2014,6,0,20,0,-29.9717641914031
"84277",999999999,2014-04-19,4,19,2014,6,0,21,0,-31.48416823562
"88285",999999999,2014-04-19,4,19,2014,6,0,22,0,-32.996572279837
"92293",999999999,2014-04-19,4,19,2014,6,0,23,0,-34.5089763240539
"92",999999999,2014-04-02,4,2,2014,3,1,0,0,75.4793078246294
"4100",999999999,2014-04-02,4,2,2014,3,1,1,0,73.9669037804124
"8108",999999999,2014-04-02,4,2,2014,3,1,2,0,72.4544997361954
"12116",999999999,2014-04-02,4,2,2014,3,1,3,0,70.9420956919785
"16124",999999999,2014-04-02,4,2,2014,3,1,4,0,69.4296916477615
"20132",999999999,2014-04-02,4,2,2014,3,1,5,0,67.9172876035445
"68228",999999999,2014-04-02,4,2,2014,3,1,17,1,137.359422406298
"72236",999999999,2014-04-02,4,2,2014,3,1,18,1,135.847018362081
"76244",999999999,2014-04-02,4,2,2014,3,1,19,1,134.334614317864
"80252",999999999,2014-04-02,4,2,2014,3,1,20,0,45.2312269402901
"84260",999999999,2014-04-02,4,2,2014,3,1,21,0,43.7188228960731
"88268",999999999,2014-04-02,4,2,2014,3,1,22,0,42.2064188518561
"92276",999999999,2014-04-02,4,2,2014,3,1,23,0,40.6940148076392
"110",999999999,2014-04-20,4,20,2014,0,0,0,0,-0.148433471505996
"4118",999999999,2014-04-20,4,20,2014,0,0,1,0,-1.66083751572296
"8126",999999999,2014-04-20,4,20,2014,0,0,2,0,-3.17324155993992
"12134",999999999,2014-04-20,4,20,2014,0,0,3,0,-4.68564560415689
"16142",999999999,2014-04-20,4,20,2014,0,0,4,0,-6.19804964837385
"20150",999999999,2014-04-20,4,20,2014,0,0,5,0,-7.71045369259082
"24158",999999999,2014-04-20,4,20,2014,0,0,6,0,-9.22285773680778
"28166",999999999,2014-04-20,4,20,2014,0,0,7,1,76.8557215523324
"32174",999999999,2014-04-20,4,20,2014,0,0,8,1,75.3433175081154
"36182",999999999,2014-04-20,4,20,2014,0,0,9,1,73.8309134638985
"40190",999999999,2014-04-20,4,20,2014,0,0,10,1,72.3185094196815
"44198",999999999,2014-04-20,4,20,2014,0,0,11,1,70.8061053754645
"48206",999999999,2014-04-20,4,20,2014,0,0,12,1,69.2937013312476
"52214",999999999,2014-04-20,4,20,2014,0,0,13,1,67.7812972870306
"56222",999999999,2014-04-20,4,20,2014,0,0,14,1,66.2688932428136
"60230",999999999,2014-04-20,4,20,2014,0,0,15,1,64.7564891985967
"64238",999999999,2014-04-20,4,20,2014,0,0,16,1,63.2440851543797
"68246",999999999,2014-04-20,4,20,2014,0,0,17,1,61.7316811101628
"72254",999999999,2014-04-20,4,20,2014,0,0,18,1,60.2192770659458
"76262",999999999,2014-04-20,4,20,2014,0,0,19,1,58.7068730217288
"80270",999999999,2014-04-20,4,20,2014,0,0,20,0,-30.3965143558453
"84278",999999999,2014-04-20,4,20,2014,0,0,21,0,-31.9089184000622
"88286",999999999,2014-04-20,4,20,2014,0,0,22,0,-33.4213224442792
"92294",999999999,2014-04-20,4,20,2014,0,0,23,0,-34.9337264884962
"111",999999999,2014-04-21,4,21,2014,1,1,0,0,67.4090547002852
"4119",999999999,2014-04-21,4,21,2014,1,1,1,0,65.8966506560682
"8127",999999999,2014-04-21,4,21,2014,1,1,2,0,64.3842466118513
"12135",999999999,2014-04-21,4,21,2014,1,1,3,0,62.8718425676343
"16143",999999999,2014-04-21,4,21,2014,1,1,4,0,61.3594385234173
"20151",999999999,2014-04-21,4,21,2014,1,1,5,0,59.8470344792004
"24159",999999999,2014-04-21,4,21,2014,1,1,6,0,58.3346304349834
"40191",999999999,2014-04-21,4,21,2014,1,1,10,1,139.875997591473
"44199",999999999,2014-04-21,4,21,2014,1,1,11,1,138.363593547256
"48207",999999999,2014-04-21,4,21,2014,1,1,12,1,136.851189503039
"52215",999999999,2014-04-21,4,21,2014,1,1,13,1,135.338785458822
"56223",999999999,2014-04-21,4,21,2014,1,1,14,1,133.826381414605
"60231",999999999,2014-04-21,4,21,2014,1,1,15,1,132.313977370388
"64239",999999999,2014-04-21,4,21,2014,1,1,16,1,130.801573326171
"68247",999999999,2014-04-21,4,21,2014,1,1,17,1,129.289169281954
"72255",999999999,2014-04-21,4,21,2014,1,1,18,1,127.776765237737
"76263",999999999,2014-04-21,4,21,2014,1,1,19,1,126.26436119352
"80271",999999999,2014-04-21,4,21,2014,1,1,20,0,37.1609738159459
"84279",999999999,2014-04-21,4,21,2014,1,1,21,0,35.6485697717289
"88287",999999999,2014-04-21,4,21,2014,1,1,22,0,34.136165727512
"92295",999999999,2014-04-21,4,21,2014,1,1,23,0,32.623761683295
"112",999999999,2014-04-22,4,22,2014,2,1,0,0,66.984304535843
"4120",999999999,2014-04-22,4,22,2014,2,1,1,0,65.471900491626
"8128",999999999,2014-04-22,4,22,2014,2,1,2,0,63.959496447409
"12136",999999999,2014-04-22,4,22,2014,2,1,3,0,62.4470924031921
"16144",999999999,2014-04-22,4,22,2014,2,1,4,0,60.9346883589751
"20152",999999999,2014-04-22,4,22,2014,2,1,5,0,59.4222843147581
"24160",999999999,2014-04-22,4,22,2014,2,1,6,0,57.9098802705412
"44200",999999999,2014-04-22,4,22,2014,2,1,11,1,137.938843382814
"52216",999999999,2014-04-22,4,22,2014,2,1,13,1,134.91403529438
"56224",999999999,2014-04-22,4,22,2014,2,1,14,1,133.401631250163
"80272",999999999,2014-04-22,4,22,2014,2,1,20,0,36.7362236515037
"84280",999999999,2014-04-22,4,22,2014,2,1,21,0,35.2238196072867
"88288",999999999,2014-04-22,4,22,2014,2,1,22,0,33.7114155630697
"92296",999999999,2014-04-22,4,22,2014,2,1,23,0,32.1990115188528
"113",999999999,2014-04-23,4,23,2014,3,1,0,0,66.5595543713425
"4121",999999999,2014-04-23,4,23,2014,3,1,1,0,65.0471503271256
"8129",999999999,2014-04-23,4,23,2014,3,1,2,0,63.5347462829086
"12137",999999999,2014-04-23,4,23,2014,3,1,3,0,62.0223422386916
"16145",999999999,2014-04-23,4,23,2014,3,1,4,0,60.5099381944747
"20153",999999999,2014-04-23,4,23,2014,3,1,5,0,58.9975341502577
"24161",999999999,2014-04-23,4,23,2014,3,1,6,0,57.4851301060407
"92297",999999999,2014-04-23,4,23,2014,3,1,23,0,31.7742613543523
"114",999999999,2014-04-24,4,24,2014,4,1,0,0,66.1348042069585
"4122",999999999,2014-04-24,4,24,2014,4,1,1,0,64.6224001627415
"8130",999999999,2014-04-24,4,24,2014,4,1,2,0,63.1099961185246
"12138",999999999,2014-04-24,4,24,2014,4,1,3,0,61.5975920743076
"16146",999999999,2014-04-24,4,24,2014,4,1,4,0,60.0851880300906
"20154",999999999,2014-04-24,4,24,2014,4,1,5,0,58.5727839858737
"24162",999999999,2014-04-24,4,24,2014,4,1,6,0,57.0603799416567
"48210",999999999,2014-04-24,4,24,2014,4,1,12,1,135.576939009712
"56226",999999999,2014-04-24,4,24,2014,4,1,14,1,132.552130921278
"36187",999999999,2014-04-25,4,25,2014,5,1,9,1,139.689400977921
"44203",999999999,2014-04-25,4,25,2014,5,1,11,1,136.664592889487
"52219",999999999,2014-04-25,4,25,2014,5,1,13,1,133.639784801053
"56227",999999999,2014-04-25,4,25,2014,5,1,14,1,132.127380756836
"60235",999999999,2014-04-25,4,25,2014,5,1,15,1,130.614976712619
"64243",999999999,2014-04-25,4,25,2014,5,1,16,1,129.102572668402
"68251",999999999,2014-04-25,4,25,2014,5,1,17,1,127.590168624185
"72259",999999999,2014-04-25,4,25,2014,5,1,18,1,126.077764579968
"76267",999999999,2014-04-25,4,25,2014,5,1,19,1,124.565360535751
"80275",999999999,2014-04-25,4,25,2014,5,1,20,0,35.461973158177
"84283",999999999,2014-04-25,4,25,2014,5,1,21,0,33.94956911396
"88291",999999999,2014-04-25,4,25,2014,5,1,22,0,32.4371650697431
"92299",999999999,2014-04-25,4,25,2014,5,1,23,0,30.9247610255261
"116",999999999,2014-04-26,4,26,2014,6,0,0,0,-2.69693445810117
"4124",999999999,2014-04-26,4,26,2014,6,0,1,0,-4.20933850231813
"8132",999999999,2014-04-26,4,26,2014,6,0,2,0,-5.7217425465351
"12140",999999999,2014-04-26,4,26,2014,6,0,3,0,-7.23414659075206
"16148",999999999,2014-04-26,4,26,2014,6,0,4,0,-8.74655063496903
"20156",999999999,2014-04-26,4,26,2014,6,0,5,0,-10.258954679186
"24164",999999999,2014-04-26,4,26,2014,6,0,6,0,-11.771358723403
"28172",999999999,2014-04-26,4,26,2014,6,0,7,1,74.3072205657372
"32180",999999999,2014-04-26,4,26,2014,6,0,8,1,72.7948165215203
"36188",999999999,2014-04-26,4,26,2014,6,0,9,1,71.2824124773033
"40196",999999999,2014-04-26,4,26,2014,6,0,10,1,69.7700084330863
"44204",999999999,2014-04-26,4,26,2014,6,0,11,1,68.2576043888694
"48212",999999999,2014-04-26,4,26,2014,6,0,12,1,66.7452003446524
"52220",999999999,2014-04-26,4,26,2014,6,0,13,1,65.2327963004354
"56228",999999999,2014-04-26,4,26,2014,6,0,14,1,63.7203922562185
"60236",999999999,2014-04-26,4,26,2014,6,0,15,1,62.2079882120015
"64244",999999999,2014-04-26,4,26,2014,6,0,16,1,60.6955841677845
"68252",999999999,2014-04-26,4,26,2014,6,0,17,1,59.1831801235676
"72260",999999999,2014-04-26,4,26,2014,6,0,18,1,57.6707760793506
"76268",999999999,2014-04-26,4,26,2014,6,0,19,1,56.1583720351337
"80276",999999999,2014-04-26,4,26,2014,6,0,20,0,-32.9450153424405
"84284",999999999,2014-04-26,4,26,2014,6,0,21,0,-34.4574193866574
"88292",999999999,2014-04-26,4,26,2014,6,0,22,0,-35.9698234308744
"92300",999999999,2014-04-26,4,26,2014,6,0,23,0,-37.4822274750913
"117",999999999,2014-04-27,4,27,2014,0,0,0,0,-3.1216846225434
"4125",999999999,2014-04-27,4,27,2014,0,0,1,0,-4.63408866676036
"8133",999999999,2014-04-27,4,27,2014,0,0,2,0,-6.14649271097733
"12141",999999999,2014-04-27,4,27,2014,0,0,3,0,-7.65889675519429
"16149",999999999,2014-04-27,4,27,2014,0,0,4,0,-9.17130079941126
"20157",999999999,2014-04-27,4,27,2014,0,0,5,0,-10.6837048436282
"24165",999999999,2014-04-27,4,27,2014,0,0,6,0,-12.1961088878452
"28173",999999999,2014-04-27,4,27,2014,0,0,7,1,73.882470401295
"32181",999999999,2014-04-27,4,27,2014,0,0,8,1,72.370066357078
"36189",999999999,2014-04-27,4,27,2014,0,0,9,1,70.8576623128611
"40197",999999999,2014-04-27,4,27,2014,0,0,10,1,69.3452582686441
"44205",999999999,2014-04-27,4,27,2014,0,0,11,1,67.8328542244271
"48213",999999999,2014-04-27,4,27,2014,0,0,12,1,66.3204501802102
"52221",999999999,2014-04-27,4,27,2014,0,0,13,1,64.8080461359932
"56229",999999999,2014-04-27,4,27,2014,0,0,14,1,63.2956420917762
"60237",999999999,2014-04-27,4,27,2014,0,0,15,1,61.7832380475593
"64245",999999999,2014-04-27,4,27,2014,0,0,16,1,60.2708340033423
"68253",999999999,2014-04-27,4,27,2014,0,0,17,1,58.7584299591254
"72261",999999999,2014-04-27,4,27,2014,0,0,18,1,57.2460259149084
"76269",999999999,2014-04-27,4,27,2014,0,0,19,1,55.7336218706914
"80277",999999999,2014-04-27,4,27,2014,0,0,20,0,-33.3697655068827
"84285",999999999,2014-04-27,4,27,2014,0,0,21,0,-34.8821695510997
"88293",999999999,2014-04-27,4,27,2014,0,0,22,0,-36.3945735953166
"92301",999999999,2014-04-27,4,27,2014,0,0,23,0,-37.9069776395336
"118",999999999,2014-04-28,4,28,2014,1,1,0,0,64.4358035491896
"4126",999999999,2014-04-28,4,28,2014,1,1,1,0,62.9233995049726
"8134",999999999,2014-04-28,4,28,2014,1,1,2,0,61.4109954607557
"12142",999999999,2014-04-28,4,28,2014,1,1,3,0,59.8985914165387
"16150",999999999,2014-04-28,4,28,2014,1,1,4,0,58.3861873723217
"20158",999999999,2014-04-28,4,28,2014,1,1,5,0,56.8737833281048
"64246",999999999,2014-04-28,4,28,2014,1,1,16,1,127.828322175075
"68254",999999999,2014-04-28,4,28,2014,1,1,17,1,126.315918130858
"72262",999999999,2014-04-28,4,28,2014,1,1,18,1,124.803514086641
"76270",999999999,2014-04-28,4,28,2014,1,1,19,1,123.291110042424
"80278",999999999,2014-04-28,4,28,2014,1,1,20,0,34.1877226648503
"84286",999999999,2014-04-28,4,28,2014,1,1,21,0,32.6753186206333
"88294",999999999,2014-04-28,4,28,2014,1,1,22,0,31.1629145764164
"92302",999999999,2014-04-28,4,28,2014,1,1,23,0,29.6505105321994
"119",999999999,2014-04-29,4,29,2014,2,1,0,0,64.0110533847474
"4127",999999999,2014-04-29,4,29,2014,2,1,1,0,62.4986493405304
"8135",999999999,2014-04-29,4,29,2014,2,1,2,0,60.9862452963134
"12143",999999999,2014-04-29,4,29,2014,2,1,3,0,59.4738412520965
"16151",999999999,2014-04-29,4,29,2014,2,1,4,0,57.9614372078795
"20159",999999999,2014-04-29,4,29,2014,2,1,5,0,56.4490331636625
"72263",999999999,2014-04-29,4,29,2014,2,1,18,1,124.378763922199
"76271",999999999,2014-04-29,4,29,2014,2,1,19,1,122.866359877982
"80279",999999999,2014-04-29,4,29,2014,2,1,20,0,33.7629725004081
"84287",999999999,2014-04-29,4,29,2014,2,1,21,0,32.2505684561911
"88295",999999999,2014-04-29,4,29,2014,2,1,22,0,30.7381644119741
"92303",999999999,2014-04-29,4,29,2014,2,1,23,0,29.2257603677572
"93",999999999,2014-04-03,4,3,2014,4,1,0,0,75.0545576601289
"4101",999999999,2014-04-03,4,3,2014,4,1,1,0,73.542153615912
"8109",999999999,2014-04-03,4,3,2014,4,1,2,0,72.029749571695
"12117",999999999,2014-04-03,4,3,2014,4,1,3,0,70.517345527478
"16125",999999999,2014-04-03,4,3,2014,4,1,4,0,69.0049414832611
"20133",999999999,2014-04-03,4,3,2014,4,1,5,0,67.4925374390441
"68229",999999999,2014-04-03,4,3,2014,4,1,17,1,136.934672241798
"72237",999999999,2014-04-03,4,3,2014,4,1,18,1,135.422268197581
"76245",999999999,2014-04-03,4,3,2014,4,1,19,1,133.909864153364
"80253",999999999,2014-04-03,4,3,2014,4,1,20,0,44.8064767757896
"84261",999999999,2014-04-03,4,3,2014,4,1,21,0,43.2940727315727
"88269",999999999,2014-04-03,4,3,2014,4,1,22,0,41.7816686873557
"92277",999999999,2014-04-03,4,3,2014,4,1,23,0,40.2692646431387
"120",999999999,2014-04-30,4,30,2014,3,1,0,0,63.5863032203633
"4128",999999999,2014-04-30,4,30,2014,3,1,1,0,62.0738991761464
"8136",999999999,2014-04-30,4,30,2014,3,1,2,0,60.5614951319294
"12144",999999999,2014-04-30,4,30,2014,3,1,3,0,59.0490910877124
"16152",999999999,2014-04-30,4,30,2014,3,1,4,0,57.5366870434955
"20160",999999999,2014-04-30,4,30,2014,3,1,5,0,56.0242829992785
"24168",999999999,2014-04-30,4,30,2014,3,1,6,0,54.5118789550615
"64248",999999999,2014-04-30,4,30,2014,3,1,16,1,126.978821846249
"68256",999999999,2014-04-30,4,30,2014,3,1,17,1,125.466417802032
"72264",999999999,2014-04-30,4,30,2014,3,1,18,1,123.954013757815
"76272",999999999,2014-04-30,4,30,2014,3,1,19,1,122.441609713598
"80280",999999999,2014-04-30,4,30,2014,3,1,20,0,33.338222336024
"84288",999999999,2014-04-30,4,30,2014,3,1,21,0,31.8258182918071
"88296",999999999,2014-04-30,4,30,2014,3,1,22,0,30.3134142475901
"92304",999999999,2014-04-30,4,30,2014,3,1,23,0,28.8010102033732
"94",999999999,2014-04-04,4,4,2014,5,1,0,0,74.6298074956867
"4102",999999999,2014-04-04,4,4,2014,5,1,1,0,73.1174034514697
"8110",999999999,2014-04-04,4,4,2014,5,1,2,0,71.6049994072528
"12118",999999999,2014-04-04,4,4,2014,5,1,3,0,70.0925953630358
"16126",999999999,2014-04-04,4,4,2014,5,1,4,0,68.5801913188188
"20134",999999999,2014-04-04,4,4,2014,5,1,5,0,67.0677872746019
"64222",999999999,2014-04-04,4,4,2014,5,1,16,1,138.022326121572
"68230",999999999,2014-04-04,4,4,2014,5,1,17,1,136.509922077355
"72238",999999999,2014-04-04,4,4,2014,5,1,18,1,134.997518033138
"76246",999999999,2014-04-04,4,4,2014,5,1,19,1,133.485113988922
"80254",999999999,2014-04-04,4,4,2014,5,1,20,0,44.3817266113474
"84262",999999999,2014-04-04,4,4,2014,5,1,21,0,42.8693225671304
"88270",999999999,2014-04-04,4,4,2014,5,1,22,0,41.3569185229135
"92278",999999999,2014-04-04,4,4,2014,5,1,23,0,39.8445144786965
"95",999999999,2014-04-05,4,5,2014,6,0,0,0,6.22281899512745
"4103",999999999,2014-04-05,4,5,2014,6,0,1,0,4.71041495091049
"8111",999999999,2014-04-05,4,5,2014,6,0,2,0,3.19801090669353
