"","Account","Date","month","day","year","Day of Week","Weekday","kWh","hour","Peakhour"
"36259",999999999,2014-07-06,7,6,2014,0,0,57.15,9,1
"40267",999999999,2014-07-06,7,6,2014,0,0,55.665,10,1
"44275",999999999,2014-07-06,7,6,2014,0,0,56.835,11,1
"48283",999999999,2014-07-06,7,6,2014,0,0,57.33,12,1
"52291",999999999,2014-07-06,7,6,2014,0,0,66.36,13,1
"56299",999999999,2014-07-06,7,6,2014,0,0,66.015,14,1
"60307",999999999,2014-07-06,7,6,2014,0,0,60.3,15,1
"64315",999999999,2014-07-06,7,6,2014,0,0,59.73,16,1
"68323",999999999,2014-07-06,7,6,2014,0,0,59.745,17,1
"72331",999999999,2014-07-06,7,6,2014,0,0,61.245,18,1
"76339",999999999,2014-07-06,7,6,2014,0,0,61.395,19,1
"80347",999999999,2014-07-06,7,6,2014,0,0,61.995,20,0
"84355",999999999,2014-07-06,7,6,2014,0,0,62.49,21,0
"88363",999999999,2014-07-06,7,6,2014,0,0,61.515,22,0
"92371",999999999,2014-07-06,7,6,2014,0,0,61.005,23,0
"188",999999999,2014-07-07,7,7,2014,1,1,61.125,0,0
"4196",999999999,2014-07-07,7,7,2014,1,1,60.63,1,0
"8204",999999999,2014-07-07,7,7,2014,1,1,60.645,2,0
"12212",999999999,2014-07-07,7,7,2014,1,1,60.78,3,0
"16220",999999999,2014-07-07,7,7,2014,1,1,60.525,4,0
"20228",999999999,2014-07-07,7,7,2014,1,1,62.07,5,0
"24236",999999999,2014-07-07,7,7,2014,1,1,87.975,6,0
"28244",999999999,2014-07-07,7,7,2014,1,1,386.204994,7,1
"32252",999999999,2014-07-07,7,7,2014,1,1,442.364989,8,1
"36260",999999999,2014-07-07,7,7,2014,1,1,446.414989,9,1
"40268",999999999,2014-07-07,7,7,2014,1,1,453.584992,10,1
"44276",999999999,2014-07-07,7,7,2014,1,1,453.629988,11,1
"48284",999999999,2014-07-07,7,7,2014,1,1,453.269989,12,1
"52292",999999999,2014-07-07,7,7,2014,1,1,449.684989,13,1
"56300",999999999,2014-07-07,7,7,2014,1,1,437.954992,14,1
"60308",999999999,2014-07-07,7,7,2014,1,1,237.854992,15,1
"64316",999999999,2014-07-07,7,7,2014,1,1,156.329996,16,1
"68324",999999999,2014-07-07,7,7,2014,1,1,146.969996,17,1
"72332",999999999,2014-07-07,7,7,2014,1,1,140.939997,18,1
"76340",999999999,2014-07-07,7,7,2014,1,1,124.154999,19,1
"80348",999999999,2014-07-07,7,7,2014,1,1,123.494996,20,0
"84356",999999999,2014-07-07,7,7,2014,1,1,108.014999,21,0
"88364",999999999,2014-07-07,7,7,2014,1,1,86.549999,22,0
"92372",999999999,2014-07-07,7,7,2014,1,1,72.675,23,0
"189",999999999,2014-07-08,7,8,2014,2,1,73.26,0,0
"4197",999999999,2014-07-08,7,8,2014,2,1,71.985,1,0
"8205",999999999,2014-07-08,7,8,2014,2,1,71.415,2,0
"12213",999999999,2014-07-08,7,8,2014,2,1,71.58,3,0
"16221",999999999,2014-07-08,7,8,2014,2,1,71.37,4,0
"20229",999999999,2014-07-08,7,8,2014,2,1,71.865,5,0
"24237",999999999,2014-07-08,7,8,2014,2,1,204.524998,6,0
"28245",999999999,2014-07-08,7,8,2014,2,1,390.164988,7,1
"32253",999999999,2014-07-08,7,8,2014,2,1,449.099994,8,1
"36261",999999999,2014-07-08,7,8,2014,2,1,467.054989,9,1
"40269",999999999,2014-07-08,7,8,2014,2,1,466.634987,10,1
"44277",999999999,2014-07-08,7,8,2014,2,1,473.594981,11,1
"48285",999999999,2014-07-08,7,8,2014,2,1,479.144994,12,1
"52293",999999999,2014-07-08,7,8,2014,2,1,472.964992,13,1
"56301",999999999,2014-07-08,7,8,2014,2,1,457.304988,14,1
"60309",999999999,2014-07-08,7,8,2014,2,1,247.259995,15,1
"64317",999999999,2014-07-08,7,8,2014,2,1,256.994997,16,1
"68325",999999999,2014-07-08,7,8,2014,2,1,244.604994,17,1
"72333",999999999,2014-07-08,7,8,2014,2,1,216.134995,18,1
"76341",999999999,2014-07-08,7,8,2014,2,1,203.549997,19,1
"80349",999999999,2014-07-08,7,8,2014,2,1,199.634999,20,0
"84357",999999999,2014-07-08,7,8,2014,2,1,105.06,21,0
"88365",999999999,2014-07-08,7,8,2014,2,1,84.945,22,0
"92373",999999999,2014-07-08,7,8,2014,2,1,79.905,23,0
"190",999999999,2014-07-09,7,9,2014,3,1,80.145,0,0
"4198",999999999,2014-07-09,7,9,2014,3,1,80.175,1,0
"8206",999999999,2014-07-09,7,9,2014,3,1,80.16,2,0
"12214",999999999,2014-07-09,7,9,2014,3,1,79.5,3,0
"16222",999999999,2014-07-09,7,9,2014,3,1,79.23,4,0
"20230",999999999,2014-07-09,7,9,2014,3,1,79.905,5,0
"24238",999999999,2014-07-09,7,9,2014,3,1,202.859995,6,0
"28246",999999999,2014-07-09,7,9,2014,3,1,390.074992,7,1
"32254",999999999,2014-07-09,7,9,2014,3,1,455.234987,8,1
"36262",999999999,2014-07-09,7,9,2014,3,1,464.354991,9,1
"40270",999999999,2014-07-09,7,9,2014,3,1,458.18999,10,1
"44278",999999999,2014-07-09,7,9,2014,3,1,455.684986,11,1
"48286",999999999,2014-07-09,7,9,2014,3,1,450.719988,12,1
"52294",999999999,2014-07-09,7,9,2014,3,1,442.30499,13,1
"56302",999999999,2014-07-09,7,9,2014,3,1,432.584986,14,1
"60310",999999999,2014-07-09,7,9,2014,3,1,237.674994,15,1
"64318",999999999,2014-07-09,7,9,2014,3,1,158.294999,16,1
"68326",999999999,2014-07-09,7,9,2014,3,1,151.304999,17,1
"72334",999999999,2014-07-09,7,9,2014,3,1,151.649992,18,1
"76342",999999999,2014-07-09,7,9,2014,3,1,140.729998,19,1
"80350",999999999,2014-07-09,7,9,2014,3,1,126.809998,20,0
"84358",999999999,2014-07-09,7,9,2014,3,1,91.35,21,0
"88366",999999999,2014-07-09,7,9,2014,3,1,83.745,22,0
"92374",999999999,2014-07-09,7,9,2014,3,1,76.605,23,0
"213",999999999,2014-08-01,8,1,2014,5,1,72.63,0,0
"4221",999999999,2014-08-01,8,1,2014,5,1,70.59,1,0
"8229",999999999,2014-08-01,8,1,2014,5,1,71.19,2,0
"12237",999999999,2014-08-01,8,1,2014,5,1,71.145,3,0
"16245",999999999,2014-08-01,8,1,2014,5,1,148.319997,4,0
"20253",999999999,2014-08-01,8,1,2014,5,1,155.294997,5,0
"24261",999999999,2014-08-01,8,1,2014,5,1,156.314996,6,0
"28269",999999999,2014-08-01,8,1,2014,5,1,168.419997,7,1
"32277",999999999,2014-08-01,8,1,2014,5,1,366.86999,8,1
"36285",999999999,2014-08-01,8,1,2014,5,1,427.874996,9,1
"40293",999999999,2014-08-01,8,1,2014,5,1,416.759994,10,1
"44301",999999999,2014-08-01,8,1,2014,5,1,415.214986,11,1
"48309",999999999,2014-08-01,8,1,2014,5,1,415.514987,12,1
"52317",999999999,2014-08-01,8,1,2014,5,1,414.104993,13,1
"56325",999999999,2014-08-01,8,1,2014,5,1,402.479997,14,1
"60333",999999999,2014-08-01,8,1,2014,5,1,211.604998,15,1
"64341",999999999,2014-08-01,8,1,2014,5,1,130.904997,16,1
"68349",999999999,2014-08-01,8,1,2014,5,1,121.409999,17,1
"72357",999999999,2014-08-01,8,1,2014,5,1,117.089997,18,1
"76365",999999999,2014-08-01,8,1,2014,5,1,104.834997,19,1
"80373",999999999,2014-08-01,8,1,2014,5,1,99.854998,20,0
"84381",999999999,2014-08-01,8,1,2014,5,1,82.56,21,0
"88389",999999999,2014-08-01,8,1,2014,5,1,76.29,22,0
"92397",999999999,2014-08-01,8,1,2014,5,1,75.39,23,0
"222",999999999,2014-08-10,8,10,2014,0,0,63.315,0,0
"4230",999999999,2014-08-10,8,10,2014,0,0,62.985,1,0
"8238",999999999,2014-08-10,8,10,2014,0,0,62.355,2,0
"12246",999999999,2014-08-10,8,10,2014,0,0,62.67,3,0
"16254",999999999,2014-08-10,8,10,2014,0,0,62.52,4,0
"20262",999999999,2014-08-10,8,10,2014,0,0,62.415,5,0
"24270",999999999,2014-08-10,8,10,2014,0,0,61.68,6,0
"28278",999999999,2014-08-10,8,10,2014,0,0,65.1,7,1
"32286",999999999,2014-08-10,8,10,2014,0,0,70.68,8,1
"36294",999999999,2014-08-10,8,10,2014,0,0,69.18,9,1
"40302",999999999,2014-08-10,8,10,2014,0,0,68.4,10,1
"44310",999999999,2014-08-10,8,10,2014,0,0,67.185,11,1
"48318",999999999,2014-08-10,8,10,2014,0,0,72.435,12,1
"52326",999999999,2014-08-10,8,10,2014,0,0,75.81,13,1
"56334",999999999,2014-08-10,8,10,2014,0,0,66.615,14,1
"60342",999999999,2014-08-10,8,10,2014,0,0,61.515,15,1
"64350",999999999,2014-08-10,8,10,2014,0,0,60.285,16,1
"68358",999999999,2014-08-10,8,10,2014,0,0,63.51,17,1
"72366",999999999,2014-08-10,8,10,2014,0,0,71.145,18,1
"76374",999999999,2014-08-10,8,10,2014,0,0,71.88,19,1
"80382",999999999,2014-08-10,8,10,2014,0,0,65.055,20,0
"84390",999999999,2014-08-10,8,10,2014,0,0,63.915,21,0
"88398",999999999,2014-08-10,8,10,2014,0,0,63.36,22,0
"92406",999999999,2014-08-10,8,10,2014,0,0,62.67,23,0
"223",999999999,2014-08-11,8,11,2014,1,1,63.195,0,0
"4231",999999999,2014-08-11,8,11,2014,1,1,62.67,1,0
"8239",999999999,2014-08-11,8,11,2014,1,1,62.595,2,0
"12247",999999999,2014-08-11,8,11,2014,1,1,62.985,3,0
"16255",999999999,2014-08-11,8,11,2014,1,1,63.15,4,0
"20263",999999999,2014-08-11,8,11,2014,1,1,99.375,5,0
"24271",999999999,2014-08-11,8,11,2014,1,1,145.394996,6,0
"28279",999999999,2014-08-11,8,11,2014,1,1,153.329996,7,1
"32287",999999999,2014-08-11,8,11,2014,1,1,169.409996,8,1
"36295",999999999,2014-08-11,8,11,2014,1,1,178.724996,9,1
"40303",999999999,2014-08-11,8,11,2014,1,1,185.759996,10,1
"44311",999999999,2014-08-11,8,11,2014,1,1,197.909994,11,1
"48319",999999999,2014-08-11,8,11,2014,1,1,292.169997,12,1
"52327",999999999,2014-08-11,8,11,2014,1,1,438.164986,13,1
"56335",999999999,2014-08-11,8,11,2014,1,1,426.554993,14,1
"60343",999999999,2014-08-11,8,11,2014,1,1,203.819994,15,1
"64351",999999999,2014-08-11,8,11,2014,1,1,126.569998,16,1
"68359",999999999,2014-08-11,8,11,2014,1,1,112.589998,17,1
"72367",999999999,2014-08-11,8,11,2014,1,1,101.894998,18,1
"76375",999999999,2014-08-11,8,11,2014,1,1,92.309999,19,1
"80383",999999999,2014-08-11,8,11,2014,1,1,88.47,20,0
"84391",999999999,2014-08-11,8,11,2014,1,1,68.865,21,0
"88399",999999999,2014-08-11,8,11,2014,1,1,61.89,22,0
"92407",999999999,2014-08-11,8,11,2014,1,1,62.025,23,0
"224",999999999,2014-08-12,8,12,2014,2,1,62.475,0,0
"4232",999999999,2014-08-12,8,12,2014,2,1,62.25,1,0
"8240",999999999,2014-08-12,8,12,2014,2,1,62.49,2,0
"12248",999999999,2014-08-12,8,12,2014,2,1,62.31,3,0
"16256",999999999,2014-08-12,8,12,2014,2,1,116.204996,4,0
"20264",999999999,2014-08-12,8,12,2014,2,1,143.429998,5,0
"24272",999999999,2014-08-12,8,12,2014,2,1,292.649996,6,0
"28280",999999999,2014-08-12,8,12,2014,2,1,372.314988,7,1
"32288",999999999,2014-08-12,8,12,2014,2,1,404.789998,8,1
"36296",999999999,2014-08-12,8,12,2014,2,1,407.339992,9,1
"40304",999999999,2014-08-12,8,12,2014,2,1,401.609986,10,1
"44312",999999999,2014-08-12,8,12,2014,2,1,397.889999,11,1
"48320",999999999,2014-08-12,8,12,2014,2,1,394.304994,12,1
"52328",999999999,2014-08-12,8,12,2014,2,1,392.219997,13,1
"56336",999999999,2014-08-12,8,12,2014,2,1,382.004992,14,1
"60344",999999999,2014-08-12,8,12,2014,2,1,211.79999,15,1
"64352",999999999,2014-08-12,8,12,2014,2,1,136.634997,16,1
"68360",999999999,2014-08-12,8,12,2014,2,1,121.829998,17,1
"72368",999999999,2014-08-12,8,12,2014,2,1,120.494997,18,1
"76376",999999999,2014-08-12,8,12,2014,2,1,110.609998,19,1
"80384",999999999,2014-08-12,8,12,2014,2,1,100.499999,20,0
"84392",999999999,2014-08-12,8,12,2014,2,1,74.76,21,0
"88400",999999999,2014-08-12,8,12,2014,2,1,67.305,22,0
"92408",999999999,2014-08-12,8,12,2014,2,1,66.225,23,0
"225",999999999,2014-08-13,8,13,2014,3,1,66.72,0,0
"4233",999999999,2014-08-13,8,13,2014,3,1,66.39,1,0
"8241",999999999,2014-08-13,8,13,2014,3,1,66.69,2,0
"12249",999999999,2014-08-13,8,13,2014,3,1,66.615,3,0
"16257",999999999,2014-08-13,8,13,2014,3,1,121.259997,4,0
"20265",999999999,2014-08-13,8,13,2014,3,1,147.63,5,0
"24273",999999999,2014-08-13,8,13,2014,3,1,328.949993,6,0
"28281",999999999,2014-08-13,8,13,2014,3,1,341.714993,7,1
"32289",999999999,2014-08-13,8,13,2014,3,1,360.044992,8,1
"36297",999999999,2014-08-13,8,13,2014,3,1,354.539993,9,1
"40305",999999999,2014-08-13,8,13,2014,3,1,353.15999,10,1
"44313",999999999,2014-08-13,8,13,2014,3,1,352.499984,11,1
"48321",999999999,2014-08-13,8,13,2014,3,1,345.254992,12,1
"52329",999999999,2014-08-13,8,13,2014,3,1,338.609995,13,1
"56337",999999999,2014-08-13,8,13,2014,3,1,336.164994,14,1
"60345",999999999,2014-08-13,8,13,2014,3,1,195.209994,15,1
"64353",999999999,2014-08-13,8,13,2014,3,1,189.374996,16,1
"68361",999999999,2014-08-13,8,13,2014,3,1,192.704996,17,1
"72369",999999999,2014-08-13,8,13,2014,3,1,187.799991,18,1
"76377",999999999,2014-08-13,8,13,2014,3,1,175.694995,19,1
"80385",999999999,2014-08-13,8,13,2014,3,1,168.149996,20,0
"84393",999999999,2014-08-13,8,13,2014,3,1,91.35,21,0
"88401",999999999,2014-08-13,8,13,2014,3,1,74.91,22,0
"92409",999999999,2014-08-13,8,13,2014,3,1,65.655,23,0
"226",999999999,2014-08-14,8,14,2014,4,1,66.66,0,0
"4234",999999999,2014-08-14,8,14,2014,4,1,66.645,1,0
"8242",999999999,2014-08-14,8,14,2014,4,1,66.09,2,0
"12250",999999999,2014-08-14,8,14,2014,4,1,66.285,3,0
"16258",999999999,2014-08-14,8,14,2014,4,1,144.104997,4,0
"20266",999999999,2014-08-14,8,14,2014,4,1,148.994999,5,0
"24274",999999999,2014-08-14,8,14,2014,4,1,151.529997,6,0
"28282",999999999,2014-08-14,8,14,2014,4,1,158.46,7,1
"32290",999999999,2014-08-14,8,14,2014,4,1,175.229996,8,1
"36298",999999999,2014-08-14,8,14,2014,4,1,186.239996,9,1
"40306",999999999,2014-08-14,8,14,2014,4,1,189.149994,10,1
"44314",999999999,2014-08-14,8,14,2014,4,1,191.309996,11,1
"48322",999999999,2014-08-14,8,14,2014,4,1,193.574997,12,1
"52330",999999999,2014-08-14,8,14,2014,4,1,201.644996,13,1
"56338",999999999,2014-08-14,8,14,2014,4,1,199.484995,14,1
"60346",999999999,2014-08-14,8,14,2014,4,1,173.849993,15,1
"64354",999999999,2014-08-14,8,14,2014,4,1,131.19,16,1
"68362",999999999,2014-08-14,8,14,2014,4,1,122.459994,17,1
"72370",999999999,2014-08-14,8,14,2014,4,1,120.134999,18,1
"76378",999999999,2014-08-14,8,14,2014,4,1,106.694997,19,1
"80386",999999999,2014-08-14,8,14,2014,4,1,97.949999,20,0
"84394",999999999,2014-08-14,8,14,2014,4,1,78.63,21,0
"88402",999999999,2014-08-14,8,14,2014,4,1,66.735,22,0
"92410",999999999,2014-08-14,8,14,2014,4,1,64.77,23,0
"227",999999999,2014-08-15,8,15,2014,5,1,64.905,0,0
"4235",999999999,2014-08-15,8,15,2014,5,1,64.875,1,0
"8243",999999999,2014-08-15,8,15,2014,5,1,64.02,2,0
"12251",999999999,2014-08-15,8,15,2014,5,1,64.635,3,0
"16259",999999999,2014-08-15,8,15,2014,5,1,141.494997,4,0
"20267",999999999,2014-08-15,8,15,2014,5,1,146.714999,5,0
"24275",999999999,2014-08-15,8,15,2014,5,1,148.439998,6,0
"28283",999999999,2014-08-15,8,15,2014,5,1,152.325,7,1
"32291",999999999,2014-08-15,8,15,2014,5,1,168.329997,8,1
"36299",999999999,2014-08-15,8,15,2014,5,1,176.969995,9,1
"40307",999999999,2014-08-15,8,15,2014,5,1,180.389998,10,1
"44315",999999999,2014-08-15,8,15,2014,5,1,180.704995,11,1
"48323",999999999,2014-08-15,8,15,2014,5,1,180.269997,12,1
"52331",999999999,2014-08-15,8,15,2014,5,1,183.224997,13,1
"56339",999999999,2014-08-15,8,15,2014,5,1,183.689997,14,1
"60347",999999999,2014-08-15,8,15,2014,5,1,163.469998,15,1
"64355",999999999,2014-08-15,8,15,2014,5,1,118.109999,16,1
"68363",999999999,2014-08-15,8,15,2014,5,1,113.519997,17,1
"72371",999999999,2014-08-15,8,15,2014,5,1,112.019996,18,1
"76379",999999999,2014-08-15,8,15,2014,5,1,96.719999,19,1
"80387",999999999,2014-08-15,8,15,2014,5,1,89.805,20,0
"84395",999999999,2014-08-15,8,15,2014,5,1,75.405,21,0
"88403",999999999,2014-08-15,8,15,2014,5,1,66.69,22,0
"92411",999999999,2014-08-15,8,15,2014,5,1,62.265,23,0
"228",999999999,2014-08-16,8,16,2014,6,0,61.95,0,0
"4236",999999999,2014-08-16,8,16,2014,6,0,62.22,1,0
"8244",999999999,2014-08-16,8,16,2014,6,0,62.64,2,0
"12252",999999999,2014-08-16,8,16,2014,6,0,62.97,3,0
"16260",999999999,2014-08-16,8,16,2014,6,0,62.28,4,0
"20268",999999999,2014-08-16,8,16,2014,6,0,61.545,5,0
"24276",999999999,2014-08-16,8,16,2014,6,0,60.945,6,0
"28284",999999999,2014-08-16,8,16,2014,6,0,105.164998,7,1
"32292",999999999,2014-08-16,8,16,2014,6,0,110.999996,8,1
"36300",999999999,2014-08-16,8,16,2014,6,0,110.4,9,1
"40308",999999999,2014-08-16,8,16,2014,6,0,108.689997,10,1
"44316",999999999,2014-08-16,8,16,2014,6,0,108.659999,11,1
"48324",999999999,2014-08-16,8,16,2014,6,0,103.619999,12,1
"52332",999999999,2014-08-16,8,16,2014,6,0,102.374998,13,1
"56340",999999999,2014-08-16,8,16,2014,6,0,99.554999,14,1
"60348",999999999,2014-08-16,8,16,2014,6,0,95.01,15,1
"64356",999999999,2014-08-16,8,16,2014,6,0,71.31,16,1
"68364",999999999,2014-08-16,8,16,2014,6,0,69.66,17,1
"72372",999999999,2014-08-16,8,16,2014,6,0,71.085,18,1
"76380",999999999,2014-08-16,8,16,2014,6,0,71.385,19,1
"80388",999999999,2014-08-16,8,16,2014,6,0,72.285,20,0
"84396",999999999,2014-08-16,8,16,2014,6,0,62.385,21,0
"88404",999999999,2014-08-16,8,16,2014,6,0,65.865,22,0
"92412",999999999,2014-08-16,8,16,2014,6,0,66.045,23,0
"229",999999999,2014-08-17,8,17,2014,0,0,58.965,0,0
"4237",999999999,2014-08-17,8,17,2014,0,0,57.24,1,0
"8245",999999999,2014-08-17,8,17,2014,0,0,57.51,2,0
"12253",999999999,2014-08-17,8,17,2014,0,0,57.69,3,0
"16261",999999999,2014-08-17,8,17,2014,0,0,57.645,4,0
"20269",999999999,2014-08-17,8,17,2014,0,0,56.79,5,0
"24277",999999999,2014-08-17,8,17,2014,0,0,56.835,6,0
"28285",999999999,2014-08-17,8,17,2014,0,0,63.345,7,1
"32293",999999999,2014-08-17,8,17,2014,0,0,67.56,8,1
"36301",999999999,2014-08-17,8,17,2014,0,0,71.82,9,1
"40309",999999999,2014-08-17,8,17,2014,0,0,74.49,10,1
"44317",999999999,2014-08-17,8,17,2014,0,0,75.69,11,1
"48325",999999999,2014-08-17,8,17,2014,0,0,77.835,12,1
"52333",999999999,2014-08-17,8,17,2014,0,0,73.635,13,1
"56341",999999999,2014-08-17,8,17,2014,0,0,64.71,14,1
"60349",999999999,2014-08-17,8,17,2014,0,0,60.615,15,1
"64357",999999999,2014-08-17,8,17,2014,0,0,60.03,16,1
"68365",999999999,2014-08-17,8,17,2014,0,0,60.915,17,1
"72373",999999999,2014-08-17,8,17,2014,0,0,62.49,18,1
"76381",999999999,2014-08-17,8,17,2014,0,0,61.68,19,1
"80389",999999999,2014-08-17,8,17,2014,0,0,63.375,20,0
"84397",999999999,2014-08-17,8,17,2014,0,0,63.435,21,0
"88405",999999999,2014-08-17,8,17,2014,0,0,63.63,22,0
"92413",999999999,2014-08-17,8,17,2014,0,0,63.57,23,0
"230",999999999,2014-08-18,8,18,2014,1,1,64.26,0,0
"4238",999999999,2014-08-18,8,18,2014,1,1,63.435,1,0
"8246",999999999,2014-08-18,8,18,2014,1,1,63.405,2,0
"12254",999999999,2014-08-18,8,18,2014,1,1,63.435,3,0
"16262",999999999,2014-08-18,8,18,2014,1,1,139.139996,4,0
"20270",999999999,2014-08-18,8,18,2014,1,1,144.569997,5,0
"24278",999999999,2014-08-18,8,18,2014,1,1,138.524996,6,0
"28286",999999999,2014-08-18,8,18,2014,1,1,137.924999,7,1
"32294",999999999,2014-08-18,8,18,2014,1,1,154.394996,8,1
"36302",999999999,2014-08-18,8,18,2014,1,1,163.709996,9,1
"40310",999999999,2014-08-18,8,18,2014,1,1,166.98,10,1
"44318",999999999,2014-08-18,8,18,2014,1,1,240.374997,11,1
"48326",999999999,2014-08-18,8,18,2014,1,1,367.169996,12,1
"52334",999999999,2014-08-18,8,18,2014,1,1,320.444994,13,1
"56342",999999999,2014-08-18,8,18,2014,1,1,315.239992,14,1
"60350",999999999,2014-08-18,8,18,2014,1,1,180.779996,15,1
"64358",999999999,2014-08-18,8,18,2014,1,1,123.374995,16,1
"68366",999999999,2014-08-18,8,18,2014,1,1,116.639997,17,1
"72374",999999999,2014-08-18,8,18,2014,1,1,118.829996,18,1
"76382",999999999,2014-08-18,8,18,2014,1,1,109.785,19,1
"80390",999999999,2014-08-18,8,18,2014,1,1,92.52,20,0
"84398",999999999,2014-08-18,8,18,2014,1,1,70.725,21,0
"88406",999999999,2014-08-18,8,18,2014,1,1,68.055,22,0
"92414",999999999,2014-08-18,8,18,2014,1,1,67.305,23,0
"231",999999999,2014-08-19,8,19,2014,2,1,67.755,0,0
"4239",999999999,2014-08-19,8,19,2014,2,1,67.245,1,0
"8247",999999999,2014-08-19,8,19,2014,2,1,67.605,2,0
"12255",999999999,2014-08-19,8,19,2014,2,1,68.115,3,0
"16263",999999999,2014-08-19,8,19,2014,2,1,133.665,4,0
"20271",999999999,2014-08-19,8,19,2014,2,1,138.764998,5,0
"24279",999999999,2014-08-19,8,19,2014,2,1,142.664998,6,0
"28287",999999999,2014-08-19,8,19,2014,2,1,146.774998,7,1
"32295",999999999,2014-08-19,8,19,2014,2,1,164.069996,8,1
"36303",999999999,2014-08-19,8,19,2014,2,1,173.174998,9,1
"40311",999999999,2014-08-19,8,19,2014,2,1,168.599993,10,1
"44319",999999999,2014-08-19,8,19,2014,2,1,167.549993,11,1
"48327",999999999,2014-08-19,8,19,2014,2,1,168.629998,12,1
"52335",999999999,2014-08-19,8,19,2014,2,1,169.064997,13,1
"56343",999999999,2014-08-19,8,19,2014,2,1,166.964995,14,1
"60351",999999999,2014-08-19,8,19,2014,2,1,142.799999,15,1
"64359",999999999,2014-08-19,8,19,2014,2,1,122.969999,16,1
"68367",999999999,2014-08-19,8,19,2014,2,1,116.204999,17,1
"72375",999999999,2014-08-19,8,19,2014,2,1,109.799998,18,1
"76383",999999999,2014-08-19,8,19,2014,2,1,99.074997,19,1
"80391",999999999,2014-08-19,8,19,2014,2,1,96.254999,20,0
"84399",999999999,2014-08-19,8,19,2014,2,1,71.73,21,0
"88407",999999999,2014-08-19,8,19,2014,2,1,65.325,22,0
"92415",999999999,2014-08-19,8,19,2014,2,1,62.7,23,0
"214",999999999,2014-08-02,8,2,2014,6,0,76.245,0,0
"4222",999999999,2014-08-02,8,2,2014,6,0,74.88,1,0
"8230",999999999,2014-08-02,8,2,2014,6,0,75.405,2,0
"12238",999999999,2014-08-02,8,2,2014,6,0,75.675,3,0
"16246",999999999,2014-08-02,8,2,2014,6,0,75.105,4,0
"20254",999999999,2014-08-02,8,2,2014,6,0,74.685,5,0
"24262",999999999,2014-08-02,8,2,2014,6,0,74.925,6,0
"28270",999999999,2014-08-02,8,2,2014,6,0,117.044997,7,1
"32278",999999999,2014-08-02,8,2,2014,6,0,121.32,8,1
"36286",999999999,2014-08-02,8,2,2014,6,0,119.879999,9,1
"40294",999999999,2014-08-02,8,2,2014,6,0,119.264998,10,1
"44302",999999999,2014-08-02,8,2,2014,6,0,118.844997,11,1
"48310",999999999,2014-08-02,8,2,2014,6,0,113.459998,12,1
"52318",999999999,2014-08-02,8,2,2014,6,0,111.689998,13,1
"56326",999999999,2014-08-02,8,2,2014,6,0,111.689998,14,1
"60334",999999999,2014-08-02,8,2,2014,6,0,110.954998,15,1
"64342",999999999,2014-08-02,8,2,2014,6,0,87.09,16,1
"68350",999999999,2014-08-02,8,2,2014,6,0,85.155,17,1
"72358",999999999,2014-08-02,8,2,2014,6,0,87.72,18,1
"76366",999999999,2014-08-02,8,2,2014,6,0,85.98,19,1
"80374",999999999,2014-08-02,8,2,2014,6,0,87.21,20,0
"84382",999999999,2014-08-02,8,2,2014,6,0,73.8,21,0
"88390",999999999,2014-08-02,8,2,2014,6,0,73.14,22,0
"92398",999999999,2014-08-02,8,2,2014,6,0,72.66,23,0
"232",999999999,2014-08-20,8,20,2014,3,1,63.285,0,0
"4240",999999999,2014-08-20,8,20,2014,3,1,63.255,1,0
"8248",999999999,2014-08-20,8,20,2014,3,1,63.675,2,0
"12256",999999999,2014-08-20,8,20,2014,3,1,63.285,3,0
"16264",999999999,2014-08-20,8,20,2014,3,1,128.714998,4,0
"20272",999999999,2014-08-20,8,20,2014,3,1,133.589998,5,0
"24280",999999999,2014-08-20,8,20,2014,3,1,140.069997,6,0
"28288",999999999,2014-08-20,8,20,2014,3,1,140.714997,7,1
"32296",999999999,2014-08-20,8,20,2014,3,1,153.974997,8,1
"36304",999999999,2014-08-20,8,20,2014,3,1,310.529995,9,1
"40312",999999999,2014-08-20,8,20,2014,3,1,336.899993,10,1
"44320",999999999,2014-08-20,8,20,2014,3,1,326.084997,11,1
"48328",999999999,2014-08-20,8,20,2014,3,1,316.739991,12,1
"52336",999999999,2014-08-20,8,20,2014,3,1,319.094991,13,1
"56344",999999999,2014-08-20,8,20,2014,3,1,320.114992,14,1
"60352",999999999,2014-08-20,8,20,2014,3,1,173.489996,15,1
"64360",999999999,2014-08-20,8,20,2014,3,1,125.744999,16,1
"68368",999999999,2014-08-20,8,20,2014,3,1,123.209997,17,1
"72376",999999999,2014-08-20,8,20,2014,3,1,124.004999,18,1
"76384",999999999,2014-08-20,8,20,2014,3,1,114.794998,19,1
"80392",999999999,2014-08-20,8,20,2014,3,1,98.039999,20,0
"84400",999999999,2014-08-20,8,20,2014,3,1,76.89,21,0
"88408",999999999,2014-08-20,8,20,2014,3,1,72.33,22,0
"92416",999999999,2014-08-20,8,20,2014,3,1,70.29,23,0
"233",999999999,2014-08-21,8,21,2014,4,1,70.665,0,0
"4241",999999999,2014-08-21,8,21,2014,4,1,69.555,1,0
"8249",999999999,2014-08-21,8,21,2014,4,1,70.635,2,0
