"","Date","Hour","Temp"
"6637",2014-01-08,20,19
"6971",2014-01-08,21,19
"7302",2014-01-08,22,19
"7629",2014-01-08,23,19.9
"9",2014-01-09,0,19.9
"341",2014-01-09,1,19.9
"675",2014-01-09,2,19
"1007",2014-01-09,3,19.9
"1340",2014-01-09,4,19.9
"1669",2014-01-09,5,19
"2000",2014-01-09,6,19
"2331",2014-01-09,7,19.9
"2662",2014-01-09,8,21.9
"2994",2014-01-09,9,24.1
"3326",2014-01-09,10,26.1
"3655",2014-01-09,11,26.1
"3984",2014-01-09,12,28
"4314",2014-01-09,13,30
"4645",2014-01-09,14,30
"4976",2014-01-09,15,28.9
"5309",2014-01-09,16,27
"5973",2014-01-09,18,25
"6304",2014-01-09,19,23
"6638",2014-01-09,20,21.9
"6972",2014-01-09,21,21.9
"7303",2014-01-09,22,19
"7630",2014-01-09,23,19
"10",2014-01-10,0,19
"342",2014-01-10,1,19
"676",2014-01-10,2,19
"1008",2014-01-10,3,19.9
"1341",2014-01-10,4,21.9
"1670",2014-01-10,5,24.1
"2001",2014-01-10,6,24.1
"2332",2014-01-10,7,23.45
"2663",2014-01-10,8,24.5666666666667
"2995",2014-01-10,9,26.7333333333333
"3327",2014-01-10,10,27.0666666666667
"3656",2014-01-10,11,29.2
"3985",2014-01-10,12,30.9
"4315",2014-01-10,13,32
"4646",2014-01-10,14,32
"4977",2014-01-10,15,32
"5310",2014-01-10,16,33.5666666666667
"5641",2014-01-10,17,34.45
"5974",2014-01-10,18,35.8
"6305",2014-01-10,19,35.1
"6639",2014-01-10,20,35.1
"6973",2014-01-10,21,35.0666666666667
"7304",2014-01-10,22,33.85
"7631",2014-01-10,23,35.1
"11",2014-01-11,0,34
"343",2014-01-11,1,34
"677",2014-01-11,2,35.4333333333333
"1009",2014-01-11,3,35.4333333333333
"1342",2014-01-11,4,35.1
"1671",2014-01-11,5,36
"2002",2014-01-11,6,37.35
"2333",2014-01-11,7,41.6666666666667
"2664",2014-01-11,8,46
"2996",2014-01-11,9,47.7
"3328",2014-01-11,10,54
"3657",2014-01-11,11,54.3
"3986",2014-01-11,12,56.55
"4316",2014-01-11,13,55.9
"4647",2014-01-11,14,54
"4978",2014-01-11,15,55.65
"5311",2014-01-11,16,55.9
"5642",2014-01-11,17,57
"5975",2014-01-11,18,55.9
"6306",2014-01-11,19,56.2
"6640",2014-01-11,20,56.65
"6974",2014-01-11,21,55.9
"7305",2014-01-11,22,50.55
"7632",2014-01-11,23,53.1
"12",2014-01-12,0,54
"344",2014-01-12,1,52
"678",2014-01-12,2,49.45
"1010",2014-01-12,3,46.9
"1343",2014-01-12,4,46
"1672",2014-01-12,5,44.1
"2003",2014-01-12,6,43
"2334",2014-01-12,7,42.1
"2665",2014-01-12,8,43
"2997",2014-01-12,9,44.1
"3329",2014-01-12,10,45
"3658",2014-01-12,11,46.9
"3987",2014-01-12,12,45
"4317",2014-01-12,13,45
"4648",2014-01-12,14,45
"4979",2014-01-12,15,44.1
"5312",2014-01-12,16,43
"5643",2014-01-12,17,42.1
"5976",2014-01-12,18,41
"6307",2014-01-12,19,39.9
"6641",2014-01-12,20,39.9
"6975",2014-01-12,21,39.9
"7306",2014-01-12,22,37.9
"7633",2014-01-12,23,37.9
"13",2014-01-13,0,37
"345",2014-01-13,1,37
"679",2014-01-13,2,37
"1011",2014-01-13,3,34
"1344",2014-01-13,4,33.1
"1673",2014-01-13,5,30.9
"2004",2014-01-13,6,30.9
"2335",2014-01-13,7,33.1
"2666",2014-01-13,8,37
"2998",2014-01-13,9,41
"3330",2014-01-13,10,44.1
"3659",2014-01-13,11,46.9
"3988",2014-01-13,12,50
"4318",2014-01-13,13,48.9
"4649",2014-01-13,14,48.9
"4980",2014-01-13,15,46.9
"5313",2014-01-13,16,45
"5644",2014-01-13,17,46
"5977",2014-01-13,18,45
"6308",2014-01-13,19,45
"6642",2014-01-13,20,44.1
"6976",2014-01-13,21,46.9
"7307",2014-01-13,22,46.9
"7634",2014-01-13,23,48
"14",2014-01-14,0,48.9
"346",2014-01-14,1,48
"680",2014-01-14,2,48
"1012",2014-01-14,3,46.9
"1345",2014-01-14,4,45
"1674",2014-01-14,5,44.1
"2005",2014-01-14,6,46.9
"2336",2014-01-14,7,48
"2667",2014-01-14,8,46.9
"2999",2014-01-14,9,46.9
"3331",2014-01-14,10,48
"3660",2014-01-14,11,48
"3989",2014-01-14,12,48.55
"4319",2014-01-14,13,47.875
"4650",2014-01-14,14,46.5
"4981",2014-01-14,15,47.1666666666667
"5314",2014-01-14,16,46.65
"5645",2014-01-14,17,45.7
"5978",2014-01-14,18,47.5333333333333
"6309",2014-01-14,19,46.9
"6643",2014-01-14,20,46.2666666666667
"6977",2014-01-14,21,45.7
"7308",2014-01-14,22,44.8
"7635",2014-01-14,23,44.35
"15",2014-01-15,0,43
"347",2014-01-15,1,43
"681",2014-01-15,2,42.1
"1013",2014-01-15,3,41
"1346",2014-01-15,4,39
"1675",2014-01-15,5,37
"2006",2014-01-15,6,36
"2337",2014-01-15,7,37
"2668",2014-01-15,8,39
"3000",2014-01-15,9,42.1
"3332",2014-01-15,10,44.1
"3661",2014-01-15,11,46
"3990",2014-01-15,12,46
"4320",2014-01-15,13,46.9
"4651",2014-01-15,14,46
"4982",2014-01-15,15,44.1
"5315",2014-01-15,16,42.1
"5646",2014-01-15,17,39.9
"5979",2014-01-15,18,39.9
"6310",2014-01-15,19,42.1
"6644",2014-01-15,20,39
"6978",2014-01-15,21,37.9
"7309",2014-01-15,22,39
"7636",2014-01-15,23,36.75
"16",2014-01-16,0,36
"348",2014-01-16,1,35.025
"682",2014-01-16,2,35.35
"1014",2014-01-16,3,36
"1347",2014-01-16,4,33.9
"1676",2014-01-16,5,33.5666666666667
"2007",2014-01-16,6,35.0666666666667
"2338",2014-01-16,7,33.8666666666667
"2669",2014-01-16,8,35.35
"3001",2014-01-16,9,37.2666666666667
"3333",2014-01-16,10,39
"3662",2014-01-16,11,37.9
"3991",2014-01-16,12,37.3
"4321",2014-01-16,13,37.65
"4652",2014-01-16,14,39
"4983",2014-01-16,15,37.65
"5316",2014-01-16,16,37.975
"5647",2014-01-16,17,37.9
"5980",2014-01-16,18,37.65
"6311",2014-01-16,19,37.9
"6645",2014-01-16,20,37.3
"6979",2014-01-16,21,37.9
"7310",2014-01-16,22,37.65
"7637",2014-01-16,23,37.9
"17",2014-01-17,0,37
"349",2014-01-17,1,37.3
"683",2014-01-17,2,37
"1015",2014-01-17,3,37.2666666666667
"1348",2014-01-17,4,37.2666666666667
"1677",2014-01-17,5,37.2666666666667
"2008",2014-01-17,6,36
"2339",2014-01-17,7,35.6
"2670",2014-01-17,8,37.9
"3002",2014-01-17,9,39
"3334",2014-01-17,10,39.9
"3663",2014-01-17,11,42.1
"3992",2014-01-17,12,44.1
"4322",2014-01-17,13,45
"4653",2014-01-17,14,45
"4984",2014-01-17,15,44.1
"5317",2014-01-17,16,42.1
"5648",2014-01-17,17,39
"5981",2014-01-17,18,37.9
"6312",2014-01-17,19,36
"6646",2014-01-17,20,34
"6980",2014-01-17,21,35.1
"7311",2014-01-17,22,34
"7638",2014-01-17,23,34
"18",2014-01-18,0,34
"350",2014-01-18,1,34
"684",2014-01-18,2,35.1
"1016",2014-01-18,3,35.1
"1349",2014-01-18,4,36
"1678",2014-01-18,5,35.8
"2009",2014-01-18,6,36
"2340",2014-01-18,7,37.2
"2671",2014-01-18,8,37.65
"3003",2014-01-18,9,37.9
"3335",2014-01-18,10,37.2666666666667
"3664",2014-01-18,11,37.2666666666667
"3993",2014-01-18,12,35.4333333333333
"4323",2014-01-18,13,33.5666666666667
"4654",2014-01-18,14,33.1
"4985",2014-01-18,15,33.9
"5318",2014-01-18,16,34
"5649",2014-01-18,17,33.1
"5982",2014-01-18,18,34
"6313",2014-01-18,19,34
"6647",2014-01-18,20,34
"6981",2014-01-18,21,33.9
"7312",2014-01-18,22,33.1
"7639",2014-01-18,23,33.5666666666667
"19",2014-01-19,0,33.45
"351",2014-01-19,1,33.1
"685",2014-01-19,2,33.45
"1017",2014-01-19,3,33.1
"1350",2014-01-19,4,33.5666666666667
"1679",2014-01-19,5,33.1
"2010",2014-01-19,6,32
"2341",2014-01-19,7,31.45
"2672",2014-01-19,8,30.15
"3004",2014-01-19,9,30.1333333333333
"3336",2014-01-19,10,30.55
"3665",2014-01-19,11,30.55
"3994",2014-01-19,12,32
"4324",2014-01-19,13,33.1
"4655",2014-01-19,14,34
"4986",2014-01-19,15,34
"5319",2014-01-19,16,34
"5650",2014-01-19,17,33.1
"5983",2014-01-19,18,32
"6314",2014-01-19,19,30.9
"6648",2014-01-19,20,30.9
"6982",2014-01-19,21,30.9
"7313",2014-01-19,22,30.9
"7640",2014-01-19,23,30.9
"20",2014-01-20,0,30.9
"352",2014-01-20,1,32
"686",2014-01-20,2,32
"1018",2014-01-20,3,33.1
"1351",2014-01-20,4,33.1
"1680",2014-01-20,5,33.1
"2011",2014-01-20,6,34
"2342",2014-01-20,7,34
"2673",2014-01-20,8,35.1
"3005",2014-01-20,9,36
"3337",2014-01-20,10,37
"3666",2014-01-20,11,37.9
"3995",2014-01-20,12,39
"4325",2014-01-20,13,39.9
"4656",2014-01-20,14,41
"4987",2014-01-20,15,41
"5320",2014-01-20,16,39.9
"5651",2014-01-20,17,39.9
"5984",2014-01-20,18,36
"6315",2014-01-20,19,36
"6649",2014-01-20,20,35.1
"6983",2014-01-20,21,32
"7314",2014-01-20,22,28.9
"7641",2014-01-20,23,27
"21",2014-01-21,0,23
"353",2014-01-21,1,21.9
"687",2014-01-21,2,19.9
"1019",2014-01-21,3,18
"1352",2014-01-21,4,16
"1681",2014-01-21,5,15.1
"2012",2014-01-21,6,14
"2343",2014-01-21,7,12.9
"2674",2014-01-21,8,14
"3006",2014-01-21,9,15.1
"3338",2014-01-21,10,15.1
"3667",2014-01-21,11,15.1
"3996",2014-01-21,12,16
"4326",2014-01-21,13,16
"4657",2014-01-21,14,16
"4988",2014-01-21,15,15.1
"5321",2014-01-21,16,12.825
"5652",2014-01-21,17,12.15
"5985",2014-01-21,18,12.1
"6316",2014-01-21,19,12.15
"6650",2014-01-21,20,12.1
"6984",2014-01-21,21,12
"7315",2014-01-21,22,12
"7642",2014-01-21,23,11.55
"22",2014-01-22,0,10.9
"354",2014-01-22,1,10.9
"688",2014-01-22,2,10.65
"1020",2014-01-22,3,9.7
"1353",2014-01-22,4,8.8
"1682",2014-01-22,5,8.8
"2013",2014-01-22,6,8.35
"2344",2014-01-22,7,6.9
"2675",2014-01-22,8,7.45
"3007",2014-01-22,9,9
"3339",2014-01-22,10,10.9
"3668",2014-01-22,11,10.9
"3997",2014-01-22,12,14
"4327",2014-01-22,13,16
"4658",2014-01-22,14,17.1
"4989",2014-01-22,15,17.1
"5322",2014-01-22,16,17.1
"5653",2014-01-22,17,16
"5986",2014-01-22,18,15.1
"6317",2014-01-22,19,12.9
"6651",2014-01-22,20,12
"6985",2014-01-22,21,10.9
"7316",2014-01-22,22,10
"7643",2014-01-22,23,9
"23",2014-01-23,0,8.1
"355",2014-01-23,1,7
"689",2014-01-23,2,7
"1021",2014-01-23,3,7
"1354",2014-01-23,4,7
"1683",2014-01-23,5,6.1
"2014",2014-01-23,6,6.1
"2345",2014-01-23,7,7
"2676",2014-01-23,8,9
"3008",2014-01-23,9,10.9
"3340",2014-01-23,10,14
"3669",2014-01-23,11,18
