"","Day","Hour","Temp","kWh"
"594","12/25/2014",17,46.94,301.773218906801
"595","12/25/2014",18,46.94,298.178788922755
"596","12/25/2014",19,46.04,267.007788941988
"597","12/25/2014",20,46.04,166.376232926301
"598","12/25/2014",21,44.96,121.490995152619
"599","12/25/2014",22,44.96,117.014650707448
"600","12/25/2014",23,44.06,88.14482864217
"601","12/26/2014",0,42.98,373.465953498213
"602","12/26/2014",1,42.08,367.987816186437
"603","12/26/2014",2,42.08,367.119534658972
"604","12/26/2014",3,39.92,345.656509207748
"605","12/26/2014",4,41,356.311627708465
"606","12/26/2014",5,37.94,303.852104321904
"607","12/26/2014",6,37.94,300.333006062461
"608","12/26/2014",7,39.02,356.835163373603
"609","12/26/2014",8,42.98,378.415572423487
"610","12/26/2014",9,44.96,382.649534588328
"611","12/26/2014",10,46.04,384.069091173903
"612","12/26/2014",11,46.94,384.961587105643
"613","12/26/2014",12,48.02,385.82192838931
"614","12/26/2014",13,48.92,386.363856993442
"615","12/26/2014",14,48.92,386.274430726151
"616","12/26/2014",15,48.02,385.47282785744
"617","12/26/2014",16,48.02,385.346743847706
"618","12/26/2014",17,46.04,382.607957326269
"619","12/26/2014",18,44.96,380.05679343767
"620","12/26/2014",19,44.06,377.016522365113
"621","12/26/2014",20,42.98,354.008413655794
"622","12/26/2014",21,42.98,352.533712524888
"623","12/26/2014",22,42.08,339.196144583969
"624","12/26/2014",23,41,317.21622603156
"625","12/27/2014",0,39.92,387.515277684233
"626","12/27/2014",1,39.92,387.472800347133
"627","12/27/2014",2,41,387.730485290374
"628","12/27/2014",3,41,387.696938481306
"629","12/27/2014",4,39.92,387.335172408482
"630","12/27/2014",5,41,387.625757829625
"631","12/27/2014",6,39.92,387.233862614798
"632","12/27/2014",7,41,388.058263367061
"633","12/27/2014",8,42.98,388.262552850079
"634","12/27/2014",9,44.96,388.382528959191
"635","12/27/2014",10,48.02,388.479910208748
"636","12/27/2014",11,50,388.510234704181
"637","12/27/2014",12,51.98,388.528056053399
"638","12/27/2014",13,51.8,388.525613375131
"639","12/27/2014",14,51.98,388.525948413902
"640","12/27/2014",15,50,388.502769273852
"641","12/27/2014",16,48.02,388.460057150399
"642","12/27/2014",17,46.94,388.420714984334
"643","12/27/2014",18,46.04,388.374345836628
"644","12/27/2014",19,44.96,388.298878368252
"645","12/27/2014",20,44.06,387.856647225094
"646","12/27/2014",21,42.98,387.562524492056
"647","12/27/2014",22,44.06,387.798783658959
"648","12/27/2014",23,42.98,387.480173411354
"649","12/28/2014",0,44.96,24.8563622870147
"650","12/28/2014",1,44.96,24.8012530140638
"651","12/28/2014",2,44.96,24.7484068562339
"652","12/28/2014",3,44.96,24.6977268741422
"653","12/28/2014",4,44.96,24.6491205734475
"654","12/28/2014",5,44.96,24.6024996804874
"655","12/28/2014",6,44.96,24.557779930591
"656","12/28/2014",7,46.04,26.4498783411097
"657","12/28/2014",8,46.04,26.3275955585093
"658","12/28/2014",9,46.94,27.0758773017065
"659","12/28/2014",10,48.02,28.2992649912141
"660","12/28/2014",11,48.92,29.6139132549632
"661","12/28/2014",12,50,31.7989474489565
"662","12/28/2014",13,51.08,34.8592752222539
"663","12/28/2014",14,51.98,38.2466676819789
"664","12/28/2014",15,48.92,28.6283480190673
"665","12/28/2014",16,46.94,26.1564077510541
"666","12/28/2014",17,46.94,26.0467358581499
"667","12/28/2014",18,46.04,25.3580682076756
"668","12/28/2014",19,44.96,24.787308876223
"669","12/28/2014",20,44.06,23.9512023303729
"670","12/28/2014",21,42.08,23.7354596677446
"671","12/28/2014",22,41,23.6600419000655
"672","12/28/2014",23,39.92,23.6071162971001
"673","12/29/2014",0,39.02,25.6846622567973
"674","12/29/2014",1,37.94,25.0117529587816
"675","12/29/2014",2,37.04,24.6066409920959
"676","12/29/2014",3,35.96,24.2678923991277
"677","12/29/2014",4,35.96,24.236725059912
"678","12/29/2014",5,35.96,24.2068116829634
"679","12/29/2014",6,35.06,24.0170820157426
"680","12/29/2014",7,35.06,24.5353726883623
"681","12/29/2014",8,35.06,24.4933848151399
"682","12/29/2014",9,39.02,26.6587816238071
"683","12/29/2014",10,39.92,27.4997671521149
"684","12/29/2014",11,41,28.8789470003791
"685","12/29/2014",12,39.92,27.1707952245955
"686","12/29/2014",13,41,28.4288847482244
"687","12/29/2014",14,39.92,26.8701684595506
"688","12/29/2014",15,39.92,26.7296496828091
"689","12/29/2014",16,39.02,25.8501577451307
"690","12/29/2014",17,37.94,25.1251959761034
"691","12/29/2014",18,35.06,24.1564654090104
"692","12/29/2014",19,33.08,23.8456473145261
"693","12/29/2014",20,32,23.6075696810533
"694","12/29/2014",21,30.92,23.5702633875332
"695","12/29/2014",22,30.92,23.5668081761833
"696","12/29/2014",23,30.02,23.5448057019104
"697","12/30/2014",0,28.04,25.0637456572154
"698","12/30/2014",1,26.96,24.5843735648424
"699","12/30/2014",2,24.98,24.074015846044
"700","12/30/2014",3,24.08,23.9193539048267
"701","12/30/2014",4,24.08,23.9021258718942
"702","12/30/2014",5,23,23.7768259382114
"703","12/30/2014",6,23,23.7652443435982
"704","12/30/2014",7,23,24.0368700137581
"705","12/30/2014",8,24.08,24.2128683392674
"706","12/30/2014",9,24.98,24.3960596087774
"707","12/30/2014",10,26.06,24.6887337593628
"708","12/30/2014",11,26.96,24.994736524488
"709","12/30/2014",12,28.04,25.4864448956614
"710","12/30/2014",13,28.94,26.0041570178265
"711","12/30/2014",14,30.02,26.8434822312258
"712","12/30/2014",15,28.94,25.8022057457613
"713","12/30/2014",16,28.04,25.1811663156312
"714","12/30/2014",17,26.96,24.6654125073345
"715","12/30/2014",18,26.06,24.3535529557519
"716","12/30/2014",19,24.98,24.0919543037069
"717","12/30/2014",20,24.98,23.7692202228723
"718","12/30/2014",21,24.08,23.6945245322313
"719","12/30/2014",22,23,23.6313212532525
"720","12/30/2014",23,21.92,23.5869479045428
"721","12/31/2014",0,21.02,27.2356011398201
"722","12/31/2014",1,19.94,26.0677185406442
"723","12/31/2014",2,19.94,25.9618373685474
"724","12/31/2014",3,19.94,25.860469118173
"725","12/31/2014",4,19.94,25.7634084406974
"726","12/31/2014",5,19.94,25.6704602440922
"727","12/31/2014",6,19.94,25.5814391212216
"728","12/31/2014",7,21.02,29.4574250790919
"729","12/31/2014",8,24.08,39.2824664232502
"730","12/31/2014",9,26.06,54.1267144380382
"731","12/31/2014",10,28.04,84.3094708351962
"732","12/31/2014",11,28.94,103.666742690314
"733","12/31/2014",12,28.94,99.8199302776377
"734","12/31/2014",13,28.94,96.1254451483981
"735","12/31/2014",14,28.94,92.5825184245683
"736","12/31/2014",15,28.04,70.5448433338488
"737","12/31/2014",16,26.96,53.3894525651972
"738","12/31/2014",17,26.06,43.9894793664898
"739","12/31/2014",18,26.06,43.0038254138505
"740","12/31/2014",19,24.98,36.2473676087889
"741","12/31/2014",20,24.98,28.9449396242327
"742","12/31/2014",21,23,26.3145235534385
"743","12/31/2014",22,21.92,25.4425006809947
"744","12/31/2014",23,21.92,25.3630639538947
