"","X","Account","Date","month","day","year","Day.of.Week","Weekday","kWh","hour","Peakhour","Temp","KWH_Class"
"7077",7077,999999999,"2014-10-22",10,22,2014,3,1,107.684997,20,0,51.45,"Above_Normal"
"7078",7078,999999999,"2014-10-22",10,22,2014,3,1,85.785,21,0,51.5666666666667,"Above_Normal"
"7079",7079,999999999,"2014-10-22",10,22,2014,3,1,74.565,22,0,51.66,"Optimal"
"7080",7080,999999999,"2014-10-22",10,22,2014,3,1,66.735,23,0,50,"Optimal"
"7081",7081,999999999,"2014-10-23",10,23,2014,4,1,67.335,0,0,48,"Optimal"
"7082",7082,999999999,"2014-10-23",10,23,2014,4,1,67.575,1,0,50,"Optimal"
"7083",7083,999999999,"2014-10-23",10,23,2014,4,1,68.19,2,0,50,"Optimal"
"7084",7084,999999999,"2014-10-23",10,23,2014,4,1,67.245,3,0,48.55,"Optimal"
"7085",7085,999999999,"2014-10-23",10,23,2014,4,1,67.41,4,0,50.55,"Optimal"
"7086",7086,999999999,"2014-10-23",10,23,2014,4,1,82.665,5,0,51.1,"Above_Normal"
"7087",7087,999999999,"2014-10-23",10,23,2014,4,1,136.199998,6,0,50,"Above_Normal"
"7088",7088,999999999,"2014-10-23",10,23,2014,4,1,218.939994,7,1,50,"Above_Normal"
"7089",7089,999999999,"2014-10-23",10,23,2014,4,1,253.409996,8,1,50,"Above_Normal"
"7090",7090,999999999,"2014-10-23",10,23,2014,4,1,261.209995,9,1,50.6666666666667,"Above_Normal"
"7091",7091,999999999,"2014-10-23",10,23,2014,4,1,280.349996,10,1,51.9,"Above_Normal"
"7092",7092,999999999,"2014-10-23",10,23,2014,4,1,263.714996,11,1,52.45,"Above_Normal"
"7093",7093,999999999,"2014-10-23",10,23,2014,4,1,254.219995,12,1,53.35,"Above_Normal"
"7094",7094,999999999,"2014-10-23",10,23,2014,4,1,260.894996,13,1,53.35,"Above_Normal"
"7095",7095,999999999,"2014-10-23",10,23,2014,4,1,257.159994,14,1,52.8333333333333,"Above_Normal"
"7096",7096,999999999,"2014-10-23",10,23,2014,4,1,203.009996,15,1,52.75,"Above_Normal"
"7097",7097,999999999,"2014-10-23",10,23,2014,4,1,151.035,16,1,52,"Above_Normal"
"7098",7098,999999999,"2014-10-23",10,23,2014,4,1,135.464997,17,1,51.45,"Above_Normal"
"7099",7099,999999999,"2014-10-23",10,23,2014,4,1,130.964996,18,1,51.45,"Above_Normal"
"7100",7100,999999999,"2014-10-23",10,23,2014,4,1,115.619996,19,1,50,"Above_Normal"
"7101",7101,999999999,"2014-10-23",10,23,2014,4,1,117.524998,20,0,50,"Above_Normal"
"7102",7102,999999999,"2014-10-23",10,23,2014,4,1,93.36,21,0,50,"Above_Normal"
"7103",7103,999999999,"2014-10-23",10,23,2014,4,1,77.34,22,0,50,"Optimal"
"7104",7104,999999999,"2014-10-23",10,23,2014,4,1,69.93,23,0,48.9,"Optimal"
"7105",7105,999999999,"2014-10-24",10,24,2014,5,1,70.665,0,0,46,"Optimal"
"7106",7106,999999999,"2014-10-24",10,24,2014,5,1,70.785,1,0,48,"Optimal"
"7107",7107,999999999,"2014-10-24",10,24,2014,5,1,70.02,2,0,48,"Optimal"
"7108",7108,999999999,"2014-10-24",10,24,2014,5,1,70.515,3,0,47.1666666666667,"Optimal"
"7109",7109,999999999,"2014-10-24",10,24,2014,5,1,70.875,4,0,48,"Optimal"
"7110",7110,999999999,"2014-10-24",10,24,2014,5,1,86.205,5,0,48.1333333333333,"Above_Normal"
"7111",7111,999999999,"2014-10-24",10,24,2014,5,1,141.494997,6,0,48,"Above_Normal"
"7112",7112,999999999,"2014-10-24",10,24,2014,5,1,198.929996,7,1,48.1333333333333,"Above_Normal"
"7113",7113,999999999,"2014-10-24",10,24,2014,5,1,255.434992,8,1,48.55,"Above_Normal"
"7114",7114,999999999,"2014-10-24",10,24,2014,5,1,256.934992,9,1,48.9,"Above_Normal"
"7115",7115,999999999,"2014-10-24",10,24,2014,5,1,277.649996,10,1,48.9,"Above_Normal"
"7116",7116,999999999,"2014-10-24",10,24,2014,5,1,255.779995,11,1,50,"Above_Normal"
"7117",7117,999999999,"2014-10-24",10,24,2014,5,1,244.229997,12,1,50,"Above_Normal"
"7118",7118,999999999,"2014-10-24",10,24,2014,5,1,247.484993,13,1,50,"Above_Normal"
"7119",7119,999999999,"2014-10-24",10,24,2014,5,1,235.469993,14,1,50,"Above_Normal"
"7120",7120,999999999,"2014-10-24",10,24,2014,5,1,187.739994,15,1,51.1,"Above_Normal"
"7121",7121,999999999,"2014-10-24",10,24,2014,5,1,148.769996,16,1,51.1,"Above_Normal"
"7122",7122,999999999,"2014-10-24",10,24,2014,5,1,140.009998,17,1,50,"Above_Normal"
"7123",7123,999999999,"2014-10-24",10,24,2014,5,1,149.954998,18,1,51.1,"Above_Normal"
"7124",7124,999999999,"2014-10-24",10,24,2014,5,1,135.854997,19,1,50,"Above_Normal"
"7125",7125,999999999,"2014-10-24",10,24,2014,5,1,118.649999,20,0,48.9,"Above_Normal"
"7126",7126,999999999,"2014-10-24",10,24,2014,5,1,86.145,21,0,48,"Above_Normal"
"7127",7127,999999999,"2014-10-24",10,24,2014,5,1,80.235,22,0,46.9,"Optimal"
"7128",7128,999999999,"2014-10-24",10,24,2014,5,1,68.22,23,0,46.9,"Optimal"
"7129",7129,999999999,"2014-10-25",10,25,2014,6,0,69.15,0,0,57,"Optimal"
"7130",7130,999999999,"2014-10-25",10,25,2014,6,0,67.245,1,0,46,"Optimal"
"7131",7131,999999999,"2014-10-25",10,25,2014,6,0,67.275,2,0,46.9,"Optimal"
"7132",7132,999999999,"2014-10-25",10,25,2014,6,0,67.68,3,0,46.9,"Optimal"
"7133",7133,999999999,"2014-10-25",10,25,2014,6,0,67.215,4,0,48,"Optimal"
"7134",7134,999999999,"2014-10-25",10,25,2014,6,0,68.025,5,0,48,"Optimal"
"7135",7135,999999999,"2014-10-25",10,25,2014,6,0,68.955,6,0,48,"Optimal"
"7136",7136,999999999,"2014-10-25",10,25,2014,6,0,130.439998,7,1,48.9,"Above_Normal"
"7137",7137,999999999,"2014-10-25",10,25,2014,6,0,136.889999,8,1,50,"Above_Normal"
"7138",7138,999999999,"2014-10-25",10,25,2014,6,0,134.444999,9,1,53.1,"Above_Normal"
"7139",7139,999999999,"2014-10-25",10,25,2014,6,0,119.399998,10,1,57.9,"Above_Normal"
"7140",7140,999999999,"2014-10-25",10,25,2014,6,0,113.969997,11,1,60.1,"Above_Normal"
"7141",7141,999999999,"2014-10-25",10,25,2014,6,0,104.879998,12,1,62.1,"Above_Normal"
"7142",7142,999999999,"2014-10-25",10,25,2014,6,0,104.054999,13,1,64,"Above_Normal"
"7143",7143,999999999,"2014-10-25",10,25,2014,6,0,103.649999,14,1,63,"Above_Normal"
"7144",7144,999999999,"2014-10-25",10,25,2014,6,0,103.919999,15,1,64,"Above_Normal"
"7145",7145,999999999,"2014-10-25",10,25,2014,6,0,80.55,16,1,63,"Optimal"
"7146",7146,999999999,"2014-10-25",10,25,2014,6,0,77.94,17,1,61,"Optimal"
"7147",7147,999999999,"2014-10-25",10,25,2014,6,0,81.315,18,1,60.1,"Optimal"
"7148",7148,999999999,"2014-10-25",10,25,2014,6,0,80.985,19,1,60.1,"Optimal"
"7149",7149,999999999,"2014-10-25",10,25,2014,6,0,83.055,20,0,57,"Above_Normal"
"7150",7150,999999999,"2014-10-25",10,25,2014,6,0,74.805,21,0,55.9,"Optimal"
"7151",7151,999999999,"2014-10-25",10,25,2014,6,0,69.24,22,0,55.9,"Optimal"
"7152",7152,999999999,"2014-10-25",10,25,2014,6,0,64.455,23,0,55.9,"Optimal"
"7153",7153,999999999,"2014-10-26",10,26,2014,0,0,66.315,0,0,48,"Optimal"
"7154",7154,999999999,"2014-10-26",10,26,2014,0,0,65.445,1,0,55.9,"Optimal"
"7155",7155,999999999,"2014-10-26",10,26,2014,0,0,65.55,2,0,55.9,"Optimal"
"7156",7156,999999999,"2014-10-26",10,26,2014,0,0,65.055,3,0,55,"Optimal"
"7157",7157,999999999,"2014-10-26",10,26,2014,0,0,65.085,4,0,55,"Optimal"
"7158",7158,999999999,"2014-10-26",10,26,2014,0,0,64.935,5,0,55,"Optimal"
"7159",7159,999999999,"2014-10-26",10,26,2014,0,0,65.79,6,0,54,"Optimal"
"7160",7160,999999999,"2014-10-26",10,26,2014,0,0,64.245,7,1,53.1,"Optimal"
"7161",7161,999999999,"2014-10-26",10,26,2014,0,0,62.82,8,1,54,"Optimal"
"7162",7162,999999999,"2014-10-26",10,26,2014,0,0,61.83,9,1,55,"Optimal"
"7163",7163,999999999,"2014-10-26",10,26,2014,0,0,61.605,10,1,57,"Optimal"
"7164",7164,999999999,"2014-10-26",10,26,2014,0,0,60.9,11,1,55.9,"Optimal"
"7165",7165,999999999,"2014-10-26",10,26,2014,0,0,62.565,12,1,55.9,"Optimal"
"7166",7166,999999999,"2014-10-26",10,26,2014,0,0,61.335,13,1,55.9,"Optimal"
"7167",7167,999999999,"2014-10-26",10,26,2014,0,0,61.68,14,1,57,"Optimal"
"7168",7168,999999999,"2014-10-26",10,26,2014,0,0,62.295,15,1,55.9,"Optimal"
"7169",7169,999999999,"2014-10-26",10,26,2014,0,0,60.795,16,1,55,"Optimal"
"7170",7170,999999999,"2014-10-26",10,26,2014,0,0,61.665,17,1,53.1,"Optimal"
"7171",7171,999999999,"2014-10-26",10,26,2014,0,0,65.28,18,1,52,"Optimal"
"7172",7172,999999999,"2014-10-26",10,26,2014,0,0,63.945,19,1,51.1,"Optimal"
"7173",7173,999999999,"2014-10-26",10,26,2014,0,0,64.71,20,0,50,"Optimal"
"7174",7174,999999999,"2014-10-26",10,26,2014,0,0,64.035,21,0,48.9,"Optimal"
"7175",7175,999999999,"2014-10-26",10,26,2014,0,0,64.695,22,0,48.9,"Optimal"
"7176",7176,999999999,"2014-10-26",10,26,2014,0,0,73.215,23,0,48,"Optimal"
"7177",7177,999999999,"2014-10-27",10,27,2014,1,1,73.14,0,0,48.9,"Optimal"
"7178",7178,999999999,"2014-10-27",10,27,2014,1,1,64.755,1,0,46.9,"Optimal"
"7179",7179,999999999,"2014-10-27",10,27,2014,1,1,64.185,2,0,46.9,"Optimal"
"7180",7180,999999999,"2014-10-27",10,27,2014,1,1,63.825,3,0,48,"Optimal"
"7181",7181,999999999,"2014-10-27",10,27,2014,1,1,64.125,4,0,48.9,"Optimal"
"7182",7182,999999999,"2014-10-27",10,27,2014,1,1,78.495,5,0,50,"Optimal"
"7183",7183,999999999,"2014-10-27",10,27,2014,1,1,132.524995,6,0,48.9,"Above_Normal"
"7184",7184,999999999,"2014-10-27",10,27,2014,1,1,209.999994,7,1,48.9,"Above_Normal"
"7185",7185,999999999,"2014-10-27",10,27,2014,1,1,250.769994,8,1,51.1,"Above_Normal"
"7186",7186,999999999,"2014-10-27",10,27,2014,1,1,259.844993,9,1,53.1,"Above_Normal"
"7187",7187,999999999,"2014-10-27",10,27,2014,1,1,264.464996,10,1,57,"Above_Normal"
"7188",7188,999999999,"2014-10-27",10,27,2014,1,1,258.314995,11,1,57.9,"Above_Normal"
"7189",7189,999999999,"2014-10-27",10,27,2014,1,1,241.799996,12,1,60.1,"Above_Normal"
"7190",7190,999999999,"2014-10-27",10,27,2014,1,1,241.424996,13,1,62.1,"Above_Normal"
"7191",7191,999999999,"2014-10-27",10,27,2014,1,1,232.109995,14,1,62.1,"Above_Normal"
"7192",7192,999999999,"2014-10-27",10,27,2014,1,1,195.824997,15,1,63,"Above_Normal"
"7193",7193,999999999,"2014-10-27",10,27,2014,1,1,149.444996,16,1,61,"Above_Normal"
"7194",7194,999999999,"2014-10-27",10,27,2014,1,1,135.914994,17,1,61,"Above_Normal"
"7195",7195,999999999,"2014-10-27",10,27,2014,1,1,130.649996,18,1,57.9,"Above_Normal"
"7196",7196,999999999,"2014-10-27",10,27,2014,1,1,108.464998,19,1,57,"Above_Normal"
"7197",7197,999999999,"2014-10-27",10,27,2014,1,1,99.359997,20,0,55,"Above_Normal"
"7198",7198,999999999,"2014-10-27",10,27,2014,1,1,80.655,21,0,53.1,"Optimal"
"7199",7199,999999999,"2014-10-27",10,27,2014,1,1,76.845,22,0,53.1,"Optimal"
"7200",7200,999999999,"2014-10-27",10,27,2014,1,1,74.46,23,0,51.1,"Optimal"
"7201",7201,999999999,"2014-10-28",10,28,2014,2,1,78.975,0,0,53.4333333333333,"Optimal"
"7202",7202,999999999,"2014-10-28",10,28,2014,2,1,84.675,1,0,46.9,"Above_Normal"
"7203",7203,999999999,"2014-10-28",10,28,2014,2,1,78.945,2,0,48.9,"Optimal"
"7204",7204,999999999,"2014-10-28",10,28,2014,2,1,75.66,3,0,46.9,"Optimal"
"7205",7205,999999999,"2014-10-28",10,28,2014,2,1,75.36,4,0,46,"Optimal"
"7206",7206,999999999,"2014-10-28",10,28,2014,2,1,89.999999,5,0,45,"Above_Normal"
"7207",7207,999999999,"2014-10-28",10,28,2014,2,1,139.109999,6,0,46,"Above_Normal"
"7208",7208,999999999,"2014-10-28",10,28,2014,2,1,217.214995,7,1,48,"Above_Normal"
"7209",7209,999999999,"2014-10-28",10,28,2014,2,1,254.11499,8,1,50,"Above_Normal"
"7210",7210,999999999,"2014-10-28",10,28,2014,2,1,245.054995,9,1,51.1,"Above_Normal"
"7211",7211,999999999,"2014-10-28",10,28,2014,2,1,257.414996,10,1,55,"Above_Normal"
"7212",7212,999999999,"2014-10-28",10,28,2014,2,1,245.054996,11,1,57,"Above_Normal"
"7213",7213,999999999,"2014-10-28",10,28,2014,2,1,177.074996,12,1,57.9,"Above_Normal"
"7214",7214,999999999,"2014-10-28",10,28,2014,2,1,50.895,13,1,60.1,"Optimal"
"7215",7215,999999999,"2014-10-28",10,28,2014,2,1,121.469996,14,1,59,"Above_Normal"
"7216",7216,999999999,"2014-10-28",10,28,2014,2,1,192.974998,15,1,57.9,"Above_Normal"
"7217",7217,999999999,"2014-10-28",10,28,2014,2,1,148.964996,16,1,57,"Above_Normal"
"7218",7218,999999999,"2014-10-28",10,28,2014,2,1,135.419999,17,1,55.9,"Above_Normal"
"7219",7219,999999999,"2014-10-28",10,28,2014,2,1,131.564995,18,1,55.9,"Above_Normal"
"7220",7220,999999999,"2014-10-28",10,28,2014,2,1,120.734996,19,1,55,"Above_Normal"
"7221",7221,999999999,"2014-10-28",10,28,2014,2,1,115.139997,20,0,55,"Above_Normal"
"7222",7222,999999999,"2014-10-28",10,28,2014,2,1,91.095,21,0,54,"Above_Normal"
"7223",7223,999999999,"2014-10-28",10,28,2014,2,1,79.05,22,0,54,"Optimal"
"7224",7224,999999999,"2014-10-28",10,28,2014,2,1,69.12,23,0,54,"Optimal"
"7225",7225,999999999,"2014-10-29",10,29,2014,3,1,68.685,0,0,52,"Optimal"
"7226",7226,999999999,"2014-10-29",10,29,2014,3,1,68.025,1,0,53.1,"Optimal"
"7227",7227,999999999,"2014-10-29",10,29,2014,3,1,66.87,2,0,53.6,"Optimal"
"7228",7228,999999999,"2014-10-29",10,29,2014,3,1,67.035,3,0,54,"Optimal"
"7229",7229,999999999,"2014-10-29",10,29,2014,3,1,73.395,4,0,53.475,"Optimal"
"7230",7230,999999999,"2014-10-29",10,29,2014,3,1,88.064999,5,0,53.35,"Above_Normal"
"7231",7231,999999999,"2014-10-29",10,29,2014,3,1,131.069996,6,0,53.8,"Above_Normal"
"7232",7232,999999999,"2014-10-29",10,29,2014,3,1,198.884998,7,1,55,"Above_Normal"
"7233",7233,999999999,"2014-10-29",10,29,2014,3,1,243.314989,8,1,59,"Above_Normal"
"7234",7234,999999999,"2014-10-29",10,29,2014,3,1,243.719991,9,1,62.1,"Above_Normal"
"7235",7235,999999999,"2014-10-29",10,29,2014,3,1,257.264994,10,1,66,"Above_Normal"
"7236",7236,999999999,"2014-10-29",10,29,2014,3,1,247.799994,11,1,69.1,"Above_Normal"
"7237",7237,999999999,"2014-10-29",10,29,2014,3,1,245.429997,12,1,71.1,"Above_Normal"
"7238",7238,999999999,"2014-10-29",10,29,2014,3,1,247.094994,13,1,73,"Above_Normal"
"7239",7239,999999999,"2014-10-29",10,29,2014,3,1,233.039997,14,1,73.9,"Above_Normal"
"7240",7240,999999999,"2014-10-29",10,29,2014,3,1,200.114996,15,1,73,"Above_Normal"
"7241",7241,999999999,"2014-10-29",10,29,2014,3,1,157.109997,16,1,66.9,"Above_Normal"
"7242",7242,999999999,"2014-10-29",10,29,2014,3,1,152.414997,17,1,63.7,"Above_Normal"
"7243",7243,999999999,"2014-10-29",10,29,2014,3,1,144.809996,18,1,62.1,"Above_Normal"
"7244",7244,999999999,"2014-10-29",10,29,2014,3,1,129.809998,19,1,60.1,"Above_Normal"
"7245",7245,999999999,"2014-10-29",10,29,2014,3,1,120.914997,20,0,54,"Above_Normal"
"7246",7246,999999999,"2014-10-29",10,29,2014,3,1,93.869999,21,0,54,"Above_Normal"
"7247",7247,999999999,"2014-10-29",10,29,2014,3,1,84.135,22,0,54,"Above_Normal"
"7248",7248,999999999,"2014-10-29",10,29,2014,3,1,79.83,23,0,54,"Optimal"
"7249",7249,999999999,"2014-10-30",10,30,2014,4,1,80.685,0,0,46.9,"Optimal"
"7250",7250,999999999,"2014-10-30",10,30,2014,4,1,79.425,1,0,51.1,"Optimal"
"7251",7251,999999999,"2014-10-30",10,30,2014,4,1,80.43,2,0,48.9,"Optimal"
"7252",7252,999999999,"2014-10-30",10,30,2014,4,1,79.32,3,0,48.9,"Optimal"
"7253",7253,999999999,"2014-10-30",10,30,2014,4,1,79.17,4,0,48,"Optimal"
"7254",7254,999999999,"2014-10-30",10,30,2014,4,1,86.819999,5,0,46.9,"Above_Normal"
"7255",7255,999999999,"2014-10-30",10,30,2014,4,1,142.274998,6,0,48,"Above_Normal"
"7256",7256,999999999,"2014-10-30",10,30,2014,4,1,226.499992,7,1,50,"Above_Normal"
"7257",7257,999999999,"2014-10-30",10,30,2014,4,1,103.034998,8,1,50,"Above_Normal"
"7258",7258,999999999,"2014-10-30",10,30,2014,4,1,192.179998,9,1,54,"Above_Normal"
"7259",7259,999999999,"2014-10-30",10,30,2014,4,1,257.129993,10,1,55.9,"Above_Normal"
"7260",7260,999999999,"2014-10-30",10,30,2014,4,1,245.789994,11,1,57,"Above_Normal"
"7261",7261,999999999,"2014-10-30",10,30,2014,4,1,258.944992,12,1,57.9,"Above_Normal"
"7262",7262,999999999,"2014-10-30",10,30,2014,4,1,251.294994,13,1,57,"Above_Normal"
"7263",7263,999999999,"2014-10-30",10,30,2014,4,1,227.879993,14,1,55.9,"Above_Normal"
"7264",7264,999999999,"2014-10-30",10,30,2014,4,1,194.744995,15,1,57,"Above_Normal"
"7265",7265,999999999,"2014-10-30",10,30,2014,4,1,154.199997,16,1,55.9,"Above_Normal"
"7266",7266,999999999,"2014-10-30",10,30,2014,4,1,133.004996,17,1,55,"Above_Normal"
"7267",7267,999999999,"2014-10-30",10,30,2014,4,1,130.769997,18,1,53.1,"Above_Normal"
"7268",7268,999999999,"2014-10-30",10,30,2014,4,1,115.739996,19,1,52,"Above_Normal"
"7269",7269,999999999,"2014-10-30",10,30,2014,4,1,109.319999,20,0,51.1,"Above_Normal"
"7270",7270,999999999,"2014-10-30",10,30,2014,4,1,92.685,21,0,50,"Above_Normal"
"7271",7271,999999999,"2014-10-30",10,30,2014,4,1,84.84,22,0,48,"Above_Normal"
"7272",7272,999999999,"2014-10-30",10,30,2014,4,1,76.29,23,0,48,"Optimal"
"7273",7273,999999999,"2014-10-31",10,31,2014,5,1,69.06,0,0,48,"Optimal"
"7274",7274,999999999,"2014-10-31",10,31,2014,5,1,67.755,1,0,46,"Optimal"
"7275",7275,999999999,"2014-10-31",10,31,2014,5,1,66.975,2,0,46,"Optimal"
"7276",7276,999999999,"2014-10-31",10,31,2014,5,1,66.495,3,0,46.9,"Optimal"
"7277",7277,999999999,"2014-10-31",10,31,2014,5,1,66.435,4,0,46,"Optimal"
"7278",7278,999999999,"2014-10-31",10,31,2014,5,1,82.619999,5,0,45,"Above_Normal"
"7279",7279,999999999,"2014-10-31",10,31,2014,5,1,142.799999,6,0,45,"Above_Normal"
"7280",7280,999999999,"2014-10-31",10,31,2014,5,1,204.509993,7,1,45,"Above_Normal"
"7281",7281,999999999,"2014-10-31",10,31,2014,5,1,259.034992,8,1,48,"Above_Normal"
"7282",7282,999999999,"2014-10-31",10,31,2014,5,1,244.949992,9,1,51.1,"Above_Normal"
"7283",7283,999999999,"2014-10-31",10,31,2014,5,1,267.269991,10,1,51.1,"Above_Normal"
"7284",7284,999999999,"2014-10-31",10,31,2014,5,1,259.994994,11,1,52,"Above_Normal"
"7285",7285,999999999,"2014-10-31",10,31,2014,5,1,247.079994,12,1,51.1,"Above_Normal"
"7286",7286,999999999,"2014-10-31",10,31,2014,5,1,245.669997,13,1,51.1,"Above_Normal"
"7287",7287,999999999,"2014-10-31",10,31,2014,5,1,252.224993,14,1,51.1,"Above_Normal"
"7288",7288,999999999,"2014-10-31",10,31,2014,5,1,202.004997,15,1,50,"Above_Normal"
"7289",7289,999999999,"2014-10-31",10,31,2014,5,1,141.554997,16,1,50,"Above_Normal"
"7290",7290,999999999,"2014-10-31",10,31,2014,5,1,130.379998,17,1,50,"Above_Normal"
"7291",7291,999999999,"2014-10-31",10,31,2014,5,1,133.004998,18,1,50,"Above_Normal"
"7292",7292,999999999,"2014-10-31",10,31,2014,5,1,131.594999,19,1,50,"Above_Normal"
"7293",7293,999999999,"2014-10-31",10,31,2014,5,1,122.624996,20,0,50,"Above_Normal"
"7294",7294,999999999,"2014-10-31",10,31,2014,5,1,82.155,21,0,50,"Above_Normal"
"7295",7295,999999999,"2014-10-31",10,31,2014,5,1,73.98,22,0,48.9,"Optimal"
"7296",7296,999999999,"2014-10-31",10,31,2014,5,1,64.635,23,0,48,"Optimal"
"7297",7297,999999999,"2014-11-01",11,1,2014,6,0,65.625,0,0,39.9,"Optimal"
"7298",7298,999999999,"2014-11-01",11,1,2014,6,0,64.14,1,0,48.9,"Optimal"
"7299",7299,999999999,"2014-11-01",11,1,2014,6,0,63.885,2,0,46.9,"Optimal"
"7300",7300,999999999,"2014-11-01",11,1,2014,6,0,64.14,3,0,46,"Optimal"
"7301",7301,999999999,"2014-11-01",11,1,2014,6,0,64.305,4,0,44.1,"Optimal"
"7302",7302,999999999,"2014-11-01",11,1,2014,6,0,64.275,5,0,43,"Optimal"
"7303",7303,999999999,"2014-11-01",11,1,2014,6,0,64.14,6,0,42.8,"Optimal"
"7304",7304,999999999,"2014-11-01",11,1,2014,6,0,116.984999,7,1,42.9,"Above_Normal"
"7305",7305,999999999,"2014-11-01",11,1,2014,6,0,121.199997,8,1,44.1,"Above_Normal"
"7306",7306,999999999,"2014-11-01",11,1,2014,6,0,118.439998,9,1,44.8,"Above_Normal"
"7307",7307,999999999,"2014-11-01",11,1,2014,6,0,109.934999,10,1,45,"Above_Normal"
"7308",7308,999999999,"2014-11-01",11,1,2014,6,0,112.559999,11,1,45,"Above_Normal"
"7309",7309,999999999,"2014-11-01",11,1,2014,6,0,100.034995,12,1,46,"Above_Normal"
"7310",7310,999999999,"2014-11-01",11,1,2014,6,0,106.559998,13,1,46.2666666666667,"Above_Normal"
"7311",7311,999999999,"2014-11-01",11,1,2014,6,0,110.85,14,1,46.9,"Above_Normal"
"7312",7312,999999999,"2014-11-01",11,1,2014,6,0,112.169998,15,1,46,"Above_Normal"
"7313",7313,999999999,"2014-11-01",11,1,2014,6,0,79.635,16,1,45,"Optimal"
"7314",7314,999999999,"2014-11-01",11,1,2014,6,0,82.68,17,1,44.1,"Above_Normal"
"7315",7315,999999999,"2014-11-01",11,1,2014,6,0,92.684999,18,1,42.1,"Above_Normal"
"7316",7316,999999999,"2014-11-01",11,1,2014,6,0,90.405,19,1,41,"Above_Normal"
"7317",7317,999999999,"2014-11-01",11,1,2014,6,0,93.345,20,0,41,"Above_Normal"
"7318",7318,999999999,"2014-11-01",11,1,2014,6,0,66.93,21,0,39.9,"Optimal"
"7319",7319,999999999,"2014-11-01",11,1,2014,6,0,69.21,22,0,39.9,"Optimal"
"7320",7320,999999999,"2014-11-01",11,1,2014,6,0,69.84,23,0,39.9,"Optimal"
"7321",7321,999999999,"2014-11-02",11,2,2014,0,0,72.135,0,0,39.9,"Optimal"
"7322",7322,999999999,"2014-11-02",11,2,2014,0,0,80.46,1,0,39.3666666666667,"Optimal"
"7323",7323,999999999,"2014-11-02",11,2,2014,0,0,79.74,2,0,39.9,"Optimal"
"7324",7324,999999999,"2014-11-02",11,2,2014,0,0,80.295,3,0,39,"Optimal"
"7325",7325,999999999,"2014-11-02",11,2,2014,0,0,79.155,4,0,37.9,"Optimal"
"7326",7326,999999999,"2014-11-02",11,2,2014,0,0,81.075,5,0,37.9,"Optimal"
"7327",7327,999999999,"2014-11-02",11,2,2014,0,0,79.395,6,0,37.9,"Optimal"
"7328",7328,999999999,"2014-11-02",11,2,2014,0,0,78.255,7,1,39,"Optimal"
"7329",7329,999999999,"2014-11-02",11,2,2014,0,0,78.27,8,1,39.1,"Optimal"
"7330",7330,999999999,"2014-11-02",11,2,2014,0,0,88.575,9,1,37,"Above_Normal"
"7331",7331,999999999,"2014-11-02",11,2,2014,0,0,91.965,10,1,35.6666666666667,"Above_Normal"
"7332",7332,999999999,"2014-11-02",11,2,2014,0,0,91.529999,11,1,35.1,"Above_Normal"
"7333",7333,999999999,"2014-11-02",11,2,2014,0,0,96.344999,12,1,35.4333333333333,"Above_Normal"
"7334",7334,999999999,"2014-11-02",11,2,2014,0,0,90.48,13,1,36,"Above_Normal"
"7335",7335,999999999,"2014-11-02",11,2,2014,0,0,81.765,14,1,37.9333333333333,"Above_Normal"
"7336",7336,999999999,"2014-11-02",11,2,2014,0,0,78.705,15,1,41,"Optimal"
"7337",7337,999999999,"2014-11-02",11,2,2014,0,0,88.799998,16,1,42.1,"Above_Normal"
"7338",7338,999999999,"2014-11-02",11,2,2014,0,0,102.149997,17,1,41,"Above_Normal"
"7339",7339,999999999,"2014-11-02",11,2,2014,0,0,102.224996,18,1,42.1,"Above_Normal"
"7340",7340,999999999,"2014-11-02",11,2,2014,0,0,104.954998,19,1,41,"Above_Normal"
"7341",7341,999999999,"2014-11-02",11,2,2014,0,0,105.059997,20,0,41,"Above_Normal"
"7342",7342,999999999,"2014-11-02",11,2,2014,0,0,105.224999,21,0,39.9,"Above_Normal"
"7343",7343,999999999,"2014-11-02",11,2,2014,0,0,104.399998,22,0,39.9,"Above_Normal"
"7344",7344,999999999,"2014-11-02",11,2,2014,0,0,107.264998,23,0,39.9,"Above_Normal"
"7345",7345,999999999,"2014-11-03",11,3,2014,1,1,108.209996,0,0,37.9,"Above_Normal"
"7346",7346,999999999,"2014-11-03",11,3,2014,1,1,105.404998,1,0,37.9,"Above_Normal"
"7347",7347,999999999,"2014-11-03",11,3,2014,1,1,107.399997,2,0,37,"Above_Normal"
"7348",7348,999999999,"2014-11-03",11,3,2014,1,1,114.18,3,0,37,"Above_Normal"
"7349",7349,999999999,"2014-11-03",11,3,2014,1,1,115.215,4,0,37,"Above_Normal"
"7350",7350,999999999,"2014-11-03",11,3,2014,1,1,129.899999,5,0,36,"Above_Normal"
"7351",7351,999999999,"2014-11-03",11,3,2014,1,1,165.824997,6,0,36,"Above_Normal"
"7352",7352,999999999,"2014-11-03",11,3,2014,1,1,237.92999,7,1,37.9,"Above_Normal"
"7353",7353,999999999,"2014-11-03",11,3,2014,1,1,228.614998,8,1,41,"Above_Normal"
"7354",7354,999999999,"2014-11-03",11,3,2014,1,1,293.609992,9,1,44.1,"Above_Normal"
"7355",7355,999999999,"2014-11-03",11,3,2014,1,1,301.964993,10,1,46.9,"Above_Normal"
